customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,client_value,client_risk
CUST104465,43,Male,Karaganda,Medium,38.25,1,9465.57,11.69,27.0,Beauty,235,0.62,False,0.01,0.82,Low,3.0,2.88,Medium,No,2,Cash,False,True,False,2.43,9,47,4,Silver,Social Media,8,53,1514,False,Basic,325,19.63,19886.26,362058.0525,0.10714285714285714
CUST104467,67,Male,Astana,High,73.73,3,4418.05,116.82,6.0,Beauty,212,0.2,True,0.52,0.06,High,4.0,3.52,High,Yes,7,Online Wallet,False,False,True,17.39,11,44,13,Bronze,App,1,-87,936,True,Basic,247,98.84,2568.04,325742.8265,0.5714285714285714
CUST104470,69,Male,Almaty,High,89.49,7,8680.74,354.09,44.0,Groceries,141,0.12,True,0.41,0.03,High,12.0,3.33,Medium,No,5,Online Wallet,True,True,False,15.33,4,49,34,Platinum,Email,9,-34,670,False,0,6,19.99,13561.5,776839.4225999999,0.26666666666666666
CUST104471,58,Male,Astana,High,87.98,2,2693.43,39.99,3.0,Groceries,321,0.29,True,0.38,0.43,Medium,11.0,3.17,High,No,2,Online Wallet,True,True,True,12.51,8,9,20,Bronze,App,3,-25,3107,False,Premium,313,94.18,3034.72,236967.9714,2.75
CUST104472,28,Male,Astana,Low,74.94,5,2554.92,324.38,2.0,Clothing,74,0.99,False,0.33,0.83,Low,15.0,4.76,Low,Yes,8,Cash,True,False,True,3.32,6,27,21,Bronze,SMS,1,-23,3444,True,Premium,164,92.54,11273.6,191465.7048,5.0
CUST104473,50,Female,Karaganda,Medium,76.27,0,9106.94,245.32,47.0,Electronics,164,0.84,False,0.39,0.39,Medium,5.0,2.92,High,Yes,4,Cash,False,True,False,15.93,5,24,2,Bronze,App,5,52,459,True,0,347,36.89,6133.78,694586.3138,0.10416666666666667
CUST104474,67,Male,Almaty,Medium,89.77,4,3921.8,319.91,32.0,Beauty,77,0.71,True,0.49,0.13,Medium,15.0,1.79,Low,No,2,Card,True,True,False,7.19,7,2,13,Silver,Social Media,8,55,2174,True,Premium,224,69.17,12020.89,352059.986,0.45454545454545453
CUST104476,44,Female,Almaty,High,33.96,0,7239.74,76.25,36.0,Clothing,339,0.27,True,0.46,0.78,High,8.0,2.16,Low,No,4,Online Wallet,True,False,True,4.97,3,20,35,Gold,App,4,-87,2329,False,Premium,0,77.59,3500.15,245861.5704,0.21621621621621623
CUST104478,32,Female,Almaty,Low,42.19,9,7763.9,279.5,20.0,Beauty,282,0.71,True,0.06,0.32,Low,5.0,4.53,Medium,Yes,7,Card,True,False,False,8.52,1,41,22,Platinum,SMS,8,-33,2108,True,Premium,31,63.52,19883.7,327558.941,0.23809523809523808
CUST104482,22,Female,Almaty,High,67.59,7,8672.77,347.01,20.0,Beauty,268,0.2,False,0.98,0.39,Low,2.0,2.13,Low,No,7,Cash,True,False,False,15.7,6,12,22,Gold,App,4,-75,3340,False,Basic,74,78.79,19634.36,586192.5243,0.09523809523809523
CUST104483,23,Male,Almaty,Medium,85.16,9,2150.14,471.53,5.0,Beauty,293,0.92,False,0.23,0.04,Medium,19.0,3.16,Medium,Yes,8,Card,False,False,True,19.75,10,16,5,Platinum,Email,9,-76,1315,True,0,244,94.45,8920.92,183105.92239999998,3.1666666666666665
CUST104484,55,Male,Shymkent,High,64.29,2,9716.35,292.66,20.0,Clothing,355,0.56,True,0.29,0.85,Medium,16.0,4.58,High,Yes,5,Cash,False,True,True,13.37,14,26,19,Silver,Email,1,-83,589,False,Premium,312,12.57,5259.08,624664.1415,0.7619047619047619
CUST104487,31,Male,Astana,High,95.58,9,7908.61,217.32,10.0,Clothing,157,0.9,False,0.36,0.05,High,2.0,3.09,Medium,No,4,Card,False,True,True,14.13,13,31,30,Gold,Social Media,7,38,1079,False,Premium,117,82.3,4126.63,755904.9438,0.18181818181818182
CUST104489,63,Female,Astana,High,61.02,6,4076.87,457.18,38.0,Groceries,362,0.69,True,0.03,0.97,High,1.0,4.81,Medium,No,9,Online Wallet,False,True,True,3.18,13,7,29,Bronze,Email,0,99,664,True,Premium,152,3.46,14550.16,248770.6074,0.02564102564102564
CUST104491,48,Male,Almaty,Medium,28.41,8,5332.67,256.84,12.0,Electronics,43,0.31,False,0.88,0.68,Low,5.0,3.64,Low,No,2,Cash,True,False,False,12.64,3,20,2,Bronze,Email,6,87,2495,True,0,80,97.72,2536.76,151501.1547,0.38461538461538464
CUST104493,20,Male,Astana,Low,55.37,7,4755.13,125.25,10.0,Electronics,294,0.85,True,0.4,0.85,Low,12.0,3.03,Medium,No,0,Online Wallet,False,False,False,7.86,5,42,7,Platinum,Social Media,9,78,3411,False,Basic,23,23.4,3600.88,263291.5481,1.0909090909090908
CUST104494,47,Male,Astana,High,88.71,7,5615.83,175.01,48.0,Groceries,19,0.6,False,0.81,0.22,Low,6.0,2.59,Medium,No,9,Online Wallet,False,True,True,17.08,5,44,21,Platinum,Social Media,6,28,889,True,Basic,109,5.11,15454.43,498180.27929999994,0.12244897959183673
CUST104497,25,Female,Almaty,High,90.89,4,3623.64,181.97,44.0,Electronics,51,0.81,True,0.63,0.89,High,7.0,2.34,High,No,3,Cash,False,True,True,10.34,10,11,35,Silver,SMS,7,-80,3248,True,Basic,19,85.12,2399.89,329352.6396,0.15555555555555556
CUST104498,61,Male,Astana,High,74.94,8,4712.03,249.57,40.0,Clothing,71,0.79,False,0.32,0.34,High,9.0,3.98,High,No,5,Cash,True,True,True,5.83,4,23,8,Silver,App,0,81,3137,True,Basic,334,11.91,13890.0,353119.52819999994,0.21951219512195122
CUST104499,62,Female,Astana,Low,86.6,2,9069.69,306.11,37.0,Clothing,176,0.37,False,0.63,0.15,Low,0.0,2.59,Low,Yes,3,Card,True,False,True,7.32,0,16,36,Silver,Social Media,2,-74,365,False,Premium,281,94.5,9656.0,785435.154,0.0
CUST104500,60,Male,Karaganda,Low,41.64,3,4198.0,372.83,17.0,Electronics,21,0.94,False,0.15,1.0,Low,1.0,1.25,Low,No,5,Online Wallet,False,False,True,7.97,2,34,29,Silver,Email,9,43,2339,True,0,66,29.75,7150.42,174804.72,0.05555555555555555
CUST104501,61,Female,Karaganda,Medium,86.54,9,4395.8,11.85,27.0,Beauty,84,0.02,True,0.23,0.17,Low,1.0,1.2,High,No,9,Card,False,True,True,5.54,7,8,20,Bronze,Social Media,6,87,2070,True,Basic,277,55.43,1247.49,380412.53200000006,0.03571428571428571
CUST104502,50,Female,Karaganda,Low,64.59,4,6780.83,150.93,46.0,Clothing,30,0.45,True,0.01,0.12,Low,18.0,1.81,Low,No,5,Card,False,False,True,10.87,12,22,37,Silver,Email,0,1,2440,False,Basic,357,32.77,1011.06,437973.80970000004,0.3829787234042553
CUST104506,30,Female,Astana,Low,37.83,5,9314.79,44.55,12.0,Groceries,297,0.16,False,0.94,0.28,High,5.0,4.2,High,No,7,Cash,True,False,False,2.82,4,49,20,Platinum,Email,9,-100,3356,True,0,93,72.42,13522.16,352378.50570000004,0.38461538461538464
CUST104507,67,Female,Shymkent,Medium,83.76,2,2785.56,381.87,43.0,Groceries,290,0.58,True,0.22,0.31,High,5.0,1.39,High,Yes,6,Cash,True,True,True,18.03,13,32,33,Silver,SMS,8,-29,3565,False,Premium,37,23.62,19600.1,233318.5056,0.11363636363636363
CUST104508,28,Female,Astana,Low,74.12,5,4709.36,345.2,26.0,Electronics,108,0.97,False,0.13,0.3,Medium,0.0,1.49,High,No,1,Online Wallet,True,False,False,13.38,9,3,14,Bronze,Email,2,-14,1258,True,Basic,225,25.66,12879.62,349057.7632,0.0
CUST104509,48,Male,Astana,Medium,95.54,5,7803.8,411.47,33.0,Clothing,34,0.21,False,0.54,0.87,High,12.0,1.29,Low,Yes,8,Online Wallet,False,True,False,8.99,8,31,12,Bronze,Email,3,12,2131,False,Premium,102,16.26,18125.01,745575.052,0.35294117647058826
CUST104510,45,Female,Almaty,Medium,55.92,9,5603.68,59.96,32.0,Beauty,278,0.33,True,0.18,0.02,Low,9.0,3.53,Low,Yes,0,Card,False,False,False,17.89,4,5,35,Gold,Email,2,-62,1467,False,Premium,310,23.08,4346.26,313357.7856,0.2727272727272727
CUST104511,61,Female,Karaganda,Low,74.77,0,6646.33,255.59,11.0,Groceries,22,0.39,False,0.54,0.71,High,13.0,3.32,High,Yes,2,Online Wallet,False,False,True,14.33,1,16,9,Bronze,App,1,-96,2226,False,Premium,360,29.52,16349.21,496946.0941,1.0833333333333333
CUST104513,58,Male,Shymkent,Medium,67.96,2,3351.75,29.23,8.0,Clothing,301,0.63,True,0.02,0.75,Medium,12.0,1.31,Low,Yes,0,Card,False,True,True,17.61,5,17,23,Silver,Email,6,-47,3488,False,Basic,250,90.2,14106.11,227784.93,1.3333333333333333
CUST104514,33,Female,Karaganda,High,70.62,0,5125.37,479.91,25.0,Beauty,274,0.23,False,0.96,0.49,Low,6.0,2.74,Low,Yes,8,Card,False,True,True,15.08,10,33,0,Platinum,Social Media,2,39,1148,True,Basic,192,28.69,14765.01,361953.62940000003,0.23076923076923078
CUST104515,21,Male,Karaganda,Low,84.84,0,2104.55,398.24,20.0,Clothing,78,0.51,False,0.2,0.08,Medium,13.0,2.56,Low,No,7,Online Wallet,False,True,True,2.19,8,35,4,Gold,App,6,-4,203,True,0,47,91.89,4195.29,178550.02200000003,0.6190476190476191
CUST104517,65,Male,Shymkent,High,64.9,9,8453.64,316.23,4.0,Beauty,96,0.64,True,0.38,0.21,High,4.0,2.41,Low,Yes,2,Cash,False,True,True,12.09,3,18,5,Gold,Social Media,8,-70,1541,True,0,112,13.94,11536.83,548641.236,0.8
CUST104518,43,Male,Karaganda,Medium,20.3,9,7771.06,75.97,36.0,Clothing,231,0.24,False,0.16,0.61,Low,2.0,4.35,Low,No,9,Card,True,True,True,3.76,2,28,5,Platinum,App,9,37,2655,True,Premium,54,32.81,19083.43,157752.518,0.05405405405405406
CUST104519,29,Male,Almaty,Low,73.68,1,9327.36,437.24,43.0,Groceries,12,0.55,True,0.11,0.45,Medium,4.0,4.58,High,Yes,5,Card,True,False,True,18.08,2,28,11,Gold,Social Media,9,87,52,False,Premium,227,56.76,10145.02,687239.8848000001,0.09090909090909091
CUST104520,28,Male,Shymkent,Medium,83.84,1,5906.86,53.68,29.0,Clothing,198,0.74,True,0.51,0.6,Low,8.0,2.0,Medium,Yes,9,Online Wallet,False,False,False,4.96,2,45,15,Platinum,SMS,1,-64,3289,True,Basic,166,83.56,11779.02,495231.1424,0.26666666666666666
CUST104521,54,Female,Astana,Medium,59.37,3,4260.63,452.53,19.0,Electronics,339,0.69,False,0.36,0.09,Medium,16.0,2.14,Medium,No,3,Online Wallet,False,False,False,15.62,2,41,0,Platinum,SMS,0,75,3222,False,Basic,311,5.12,2983.54,252953.6031,0.8
CUST104523,35,Male,Astana,Low,31.29,6,8519.63,241.72,36.0,Beauty,312,0.96,True,0.2,0.68,Low,3.0,3.51,Low,No,1,Cash,False,True,True,15.12,3,28,32,Silver,Email,6,-98,3539,True,0,319,21.77,6656.74,266579.2227,0.08108108108108109
CUST104524,36,Male,Shymkent,High,47.55,7,4616.97,328.04,25.0,Clothing,263,0.85,True,0.72,0.64,High,16.0,2.5,High,No,0,Card,True,True,True,15.94,2,17,34,Platinum,App,6,49,1947,True,Basic,250,55.43,8432.73,219536.9235,0.6153846153846154
CUST104525,40,Female,Shymkent,High,67.72,9,5655.22,126.68,23.0,Clothing,99,0.94,True,0.19,0.17,High,1.0,3.68,Low,No,0,Online Wallet,False,False,False,8.8,14,6,35,Bronze,App,3,37,1098,False,Basic,328,72.03,1201.44,382971.4984,0.041666666666666664
CUST104527,35,Female,Karaganda,High,84.03,8,5286.34,112.64,28.0,Clothing,349,0.63,True,0.51,0.26,Low,12.0,3.47,Low,Yes,5,Cash,True,False,False,18.08,12,24,9,Silver,Social Media,5,-76,1352,False,Premium,335,53.44,14144.31,444211.15020000003,0.41379310344827586
CUST104528,43,Male,Karaganda,Low,37.18,6,7839.35,266.17,41.0,Groceries,178,0.27,True,0.83,0.93,High,1.0,2.54,Medium,Yes,6,Cash,False,False,True,6.95,0,36,5,Silver,Social Media,1,-89,244,True,Basic,259,10.62,13234.26,291467.033,0.023809523809523808
CUST104530,21,Female,Karaganda,High,79.4,8,9890.33,179.02,29.0,Beauty,140,0.82,False,0.18,0.31,Medium,10.0,4.66,Low,No,2,Cash,True,True,False,8.91,1,7,27,Gold,SMS,9,29,514,False,Premium,47,37.49,12360.21,785292.202,0.3333333333333333
CUST104531,61,Male,Karaganda,High,64.42,8,5006.92,224.17,44.0,Groceries,203,0.05,True,0.54,0.95,Low,13.0,4.85,Low,Yes,5,Cash,True,True,False,14.38,4,15,36,Silver,App,7,-89,1075,True,0,202,42.85,16751.89,322545.78640000004,0.28888888888888886
CUST104532,68,Male,Shymkent,Low,80.2,2,5344.03,436.93,20.0,Beauty,193,0.6,False,0.27,0.21,Medium,9.0,3.2,Medium,No,2,Card,True,False,True,15.81,12,30,37,Gold,Social Media,4,-93,3540,True,Basic,185,78.59,10726.75,428591.206,0.42857142857142855
CUST104537,60,Female,Shymkent,Medium,80.51,7,7684.51,389.96,41.0,Electronics,177,0.73,True,0.78,0.02,Medium,16.0,1.57,High,No,5,Online Wallet,False,False,True,19.63,14,27,33,Silver,Social Media,9,-47,3344,True,0,40,50.35,18055.98,618679.9001000001,0.38095238095238093
CUST104538,33,Male,Astana,Low,30.14,7,9778.23,326.09,13.0,Groceries,191,0.07,False,0.0,0.71,High,9.0,4.65,Medium,Yes,1,Cash,False,True,False,3.57,4,20,11,Platinum,Social Media,1,87,1533,False,Basic,42,16.27,14542.94,294715.85219999996,0.6428571428571429
CUST104540,51,Male,Shymkent,Medium,75.84,7,3406.53,48.89,17.0,Groceries,270,0.92,False,0.77,0.92,Low,15.0,4.85,High,Yes,0,Online Wallet,False,False,True,11.59,12,14,8,Silver,App,7,76,2726,False,0,315,92.3,16462.06,258351.23520000002,0.8333333333333334
CUST104541,25,Male,Karaganda,High,60.12,7,4796.3,288.31,27.0,Clothing,224,0.42,True,0.27,0.63,High,14.0,2.86,High,Yes,1,Card,True,False,False,18.08,11,15,32,Bronze,App,9,63,1848,False,Premium,355,13.41,19730.59,288353.556,0.5
CUST104542,30,Female,Almaty,Low,98.36,1,2450.01,81.91,38.0,Electronics,180,0.77,True,0.23,0.81,Medium,17.0,4.41,High,Yes,3,Card,True,True,True,7.8,3,33,20,Platinum,SMS,5,39,442,False,Basic,280,67.91,3904.53,240982.9836,0.4358974358974359
CUST104545,47,Male,Karaganda,High,73.73,2,5412.5,241.66,5.0,Beauty,21,0.91,True,0.19,0.44,Low,9.0,4.32,Low,Yes,3,Card,True,False,False,1.94,9,35,28,Silver,App,5,50,3340,False,0,41,44.26,1154.19,399063.625,1.5
CUST104546,49,Male,Karaganda,Low,27.81,1,6291.8,223.06,14.0,Beauty,294,0.19,True,0.0,0.83,Medium,12.0,2.88,High,No,0,Cash,True,True,False,12.0,10,4,16,Platinum,Social Media,7,-80,2598,False,Basic,27,42.78,3523.51,174974.95799999998,0.8
CUST104547,53,Male,Karaganda,Low,96.1,5,8289.43,246.95,27.0,Electronics,264,0.28,True,0.32,0.48,Low,15.0,4.15,Medium,No,6,Card,False,False,True,15.99,8,44,39,Gold,Email,2,-24,1931,False,Basic,180,51.89,6878.88,796614.223,0.5357142857142857
CUST104548,64,Female,Almaty,High,98.81,1,2605.12,38.26,36.0,Beauty,11,0.87,False,0.92,0.55,Medium,10.0,4.81,Low,Yes,9,Card,False,False,False,11.14,5,45,36,Gold,Social Media,0,-50,306,True,Basic,135,98.31,8195.4,257411.9072,0.2702702702702703
CUST104551,60,Male,Karaganda,Medium,61.57,3,5024.35,175.81,15.0,Groceries,352,0.09,True,0.24,0.51,High,2.0,3.14,Medium,Yes,5,Cash,False,True,True,19.97,0,27,5,Silver,Social Media,8,-23,439,True,Basic,40,71.07,4698.66,309349.2295,0.125
CUST104552,56,Male,Astana,Low,69.21,6,9230.14,297.72,27.0,Groceries,250,0.39,False,0.23,0.46,Medium,1.0,1.91,Low,Yes,4,Online Wallet,True,False,True,14.6,5,49,14,Silver,Social Media,7,-60,1455,True,0,185,73.1,7664.32,638817.9893999998,0.03571428571428571
CUST104554,37,Female,Almaty,Medium,76.31,4,2130.01,439.19,21.0,Beauty,354,0.1,True,0.26,0.42,High,10.0,3.19,Low,Yes,3,Online Wallet,True,True,True,18.09,6,16,6,Silver,Social Media,0,-44,3276,False,Premium,60,41.43,2661.12,162541.06310000003,0.45454545454545453
CUST104556,67,Female,Karaganda,High,84.03,1,3599.37,445.61,49.0,Clothing,294,0.33,False,0.18,0.07,Medium,8.0,3.74,Low,No,0,Online Wallet,False,False,True,18.48,11,4,11,Bronze,SMS,7,-6,3423,True,Basic,66,41.03,2191.86,302455.0611,0.16
CUST104557,39,Female,Almaty,Low,96.15,7,4692.51,198.87,28.0,Electronics,258,0.65,False,0.67,0.35,Low,15.0,1.62,Low,No,0,Online Wallet,False,True,True,11.04,4,37,23,Silver,Social Media,3,51,1101,True,Basic,316,81.43,3619.55,451184.83650000003,0.5172413793103449
CUST104558,46,Male,Shymkent,Low,21.24,1,8099.85,461.28,24.0,Beauty,174,0.63,True,0.49,0.75,High,5.0,2.95,Low,Yes,8,Online Wallet,False,False,False,11.52,1,3,2,Bronze,SMS,3,-19,1611,False,Premium,243,63.36,15320.81,172040.81399999998,0.2
CUST104560,61,Female,Karaganda,Low,48.39,9,9234.39,56.46,6.0,Beauty,42,0.05,True,0.83,0.47,Medium,14.0,4.92,Medium,Yes,0,Online Wallet,True,False,True,4.13,3,48,12,Platinum,Social Media,5,-74,2494,True,Basic,101,68.35,7766.31,446852.1321,2.0
CUST104561,26,Male,Almaty,Low,79.15,3,8595.2,30.8,38.0,Groceries,332,0.15,False,0.34,0.39,Low,5.0,1.8,Low,Yes,5,Card,False,True,True,12.21,6,8,30,Bronze,Email,7,-15,1775,False,0,136,35.52,10948.74,680310.0800000001,0.1282051282051282
CUST104562,54,Male,Almaty,High,77.06,4,4444.05,483.81,19.0,Beauty,194,0.57,False,0.54,0.35,High,5.0,4.8,Low,No,3,Cash,False,True,False,7.76,12,21,29,Bronze,Social Media,3,79,3615,False,Basic,186,92.73,9756.67,342458.493,0.25
CUST104564,53,Female,Almaty,Low,82.07,1,2442.24,272.89,38.0,Beauty,110,0.93,False,0.37,0.16,Medium,0.0,2.42,High,No,2,Card,True,False,True,12.41,10,18,36,Platinum,Email,8,-94,1045,True,Premium,141,8.28,1191.33,200434.63679999998,0.0
CUST104566,45,Male,Karaganda,Low,65.19,0,5064.79,203.67,5.0,Beauty,265,0.88,False,0.01,0.75,Medium,15.0,3.92,Medium,No,0,Card,False,True,True,3.99,5,11,27,Silver,Social Media,2,-44,3290,True,Basic,67,33.26,11840.96,330173.6601,2.5
CUST104567,45,Female,Astana,Low,60.57,2,2477.59,211.93,4.0,Groceries,259,0.23,True,0.31,0.01,Medium,12.0,1.63,Low,Yes,6,Card,True,True,False,7.08,14,35,25,Bronze,Social Media,6,83,2395,True,Basic,15,37.34,9081.1,150067.6263,2.4
CUST104570,38,Male,Shymkent,Low,85.25,4,2671.47,396.5,49.0,Clothing,52,0.96,True,0.69,0.4,Low,0.0,1.09,Medium,Yes,9,Online Wallet,False,True,True,2.21,13,11,12,Gold,Social Media,6,-41,1229,True,Premium,150,85.65,1901.22,227742.81749999998,0.0
CUST104571,41,Male,Astana,Low,97.18,3,8686.18,191.65,45.0,Clothing,178,0.44,False,0.34,0.54,High,16.0,1.14,High,No,5,Online Wallet,True,False,False,14.35,2,27,39,Silver,Social Media,2,36,1079,True,Premium,65,17.34,15836.97,844122.9724000001,0.34782608695652173
CUST104572,59,Female,Karaganda,Medium,66.54,3,7131.59,126.05,22.0,Groceries,271,0.73,True,0.82,0.14,High,19.0,3.56,Medium,Yes,3,Online Wallet,False,True,False,3.01,0,37,28,Gold,Social Media,0,76,753,True,Basic,13,86.61,6338.34,474535.99860000005,0.8260869565217391
CUST104573,57,Male,Shymkent,Medium,92.19,3,5568.09,162.54,48.0,Beauty,144,0.74,True,0.08,0.71,Low,16.0,4.31,Medium,Yes,1,Cash,True,True,True,19.61,0,7,5,Silver,SMS,2,-82,1582,True,Basic,250,14.42,16373.15,513322.2171,0.32653061224489793
CUST104575,25,Female,Shymkent,Low,97.51,3,8229.84,388.68,23.0,Electronics,257,0.97,False,0.09,0.77,Low,8.0,3.48,Medium,Yes,9,Card,False,True,False,8.02,4,23,21,Platinum,App,4,22,3566,True,Basic,271,73.61,12366.16,802491.6984000001,0.3333333333333333
CUST104577,44,Female,Astana,High,52.73,1,6310.67,298.32,25.0,Electronics,349,0.99,True,0.59,0.08,High,8.0,3.29,Low,No,4,Online Wallet,True,True,True,13.67,10,24,34,Silver,Social Media,5,-50,565,False,Premium,337,35.67,179.19,332761.62909999996,0.3076923076923077
CUST104579,54,Female,Shymkent,Medium,81.39,6,8167.02,431.68,18.0,Clothing,356,0.62,True,0.68,0.17,Low,0.0,3.48,Low,Yes,5,Card,False,False,False,18.67,3,14,9,Silver,Social Media,3,9,1848,True,Basic,47,86.34,1177.02,664713.7578,0.0
CUST104580,44,Male,Karaganda,High,21.75,6,8337.08,474.9,27.0,Beauty,161,0.08,False,0.35,0.82,Medium,10.0,1.95,Low,Yes,2,Card,False,False,False,18.99,4,17,3,Platinum,SMS,5,-9,2500,False,Premium,261,52.36,15680.73,181331.49,0.35714285714285715
CUST104582,20,Female,Karaganda,Low,41.46,9,5328.09,296.95,26.0,Beauty,28,0.84,False,0.29,0.97,High,2.0,2.66,High,Yes,2,Online Wallet,False,False,False,9.71,9,19,32,Bronze,Social Media,2,-39,3507,True,Premium,349,93.11,11743.14,220902.61140000002,0.07407407407407407
CUST104590,51,Female,Shymkent,High,52.59,0,5499.49,119.18,10.0,Electronics,268,0.49,True,0.34,0.78,Medium,3.0,4.57,Medium,No,6,Card,True,True,False,19.25,14,42,25,Platinum,App,2,40,1157,True,Basic,68,23.63,12993.01,289218.1791,0.2727272727272727
CUST104591,68,Female,Almaty,High,68.15,4,7668.46,367.54,28.0,Groceries,51,0.08,False,0.55,0.85,High,7.0,2.08,Low,No,9,Card,True,True,False,10.51,8,39,31,Gold,SMS,3,22,2041,False,Premium,92,11.4,12155.16,522605.54900000006,0.2413793103448276
CUST104594,42,Female,Almaty,High,64.78,0,3795.21,419.79,44.0,Groceries,235,0.24,True,0.01,0.53,Low,2.0,4.67,High,No,1,Cash,False,True,False,19.38,6,24,19,Gold,Email,6,42,2565,False,Premium,183,81.29,13362.09,245853.70380000002,0.044444444444444446
CUST104595,46,Male,Astana,Low,55.71,5,7950.55,324.26,44.0,Groceries,238,0.17,False,0.95,0.68,High,14.0,3.57,Low,Yes,3,Card,True,False,False,5.13,0,21,29,Silver,Email,0,16,2312,False,Premium,223,98.18,1736.88,442925.14050000004,0.3111111111111111
CUST104602,52,Female,Almaty,Medium,43.66,2,5245.57,245.6,20.0,Groceries,71,0.58,False,0.27,0.9,Low,8.0,3.62,High,Yes,4,Cash,False,True,False,6.98,1,0,13,Silver,SMS,2,39,1563,False,0,357,88.61,996.23,229021.58619999996,0.38095238095238093
CUST104603,52,Female,Almaty,Medium,60.16,6,7036.18,464.72,6.0,Clothing,284,0.07,False,0.97,0.01,Medium,10.0,1.66,Medium,Yes,7,Card,False,True,False,19.9,7,2,1,Gold,Social Media,9,-87,2218,True,0,190,77.64,1628.39,423296.58879999997,1.4285714285714286
CUST104604,66,Female,Karaganda,High,94.17,9,2549.92,125.58,3.0,Clothing,2,0.11,False,0.36,0.63,High,0.0,1.21,Medium,Yes,7,Card,False,False,False,5.87,7,46,37,Bronze,Email,8,-71,1541,False,Basic,156,55.77,9926.21,240125.9664,0.0
CUST104605,56,Female,Astana,Low,62.58,5,6126.83,328.18,3.0,Groceries,276,0.71,False,0.98,0.46,Medium,0.0,4.31,High,Yes,5,Card,False,False,False,1.63,2,25,14,Platinum,Social Media,7,-18,1223,False,Premium,193,43.19,2118.88,383417.02139999997,0.0
CUST104606,44,Male,Astana,Low,62.41,6,2675.51,485.29,23.0,Clothing,140,0.73,True,0.12,0.04,Low,11.0,2.17,High,No,6,Card,False,False,True,8.01,9,1,12,Platinum,App,7,50,1105,True,Basic,109,64.89,9281.49,166978.5791,0.4583333333333333
CUST104607,43,Male,Karaganda,Medium,37.44,6,9867.94,113.89,9.0,Groceries,222,0.27,False,0.39,0.47,Medium,17.0,4.91,Medium,Yes,3,Online Wallet,False,False,False,17.24,14,11,17,Silver,SMS,0,-19,1173,False,0,112,37.31,17120.41,369455.6736,1.7
CUST104609,34,Male,Shymkent,High,44.69,0,6066.32,487.84,36.0,Groceries,351,0.05,True,0.59,0.21,Medium,14.0,2.18,Medium,No,9,Card,False,True,False,17.18,2,36,23,Gold,Social Media,9,8,744,False,Basic,321,66.71,11080.12,271103.84079999995,0.3783783783783784
CUST104611,62,Male,Shymkent,High,72.4,3,5905.3,316.78,26.0,Electronics,257,0.51,True,0.5,0.79,Low,5.0,1.24,Low,No,0,Card,True,False,True,5.77,10,16,8,Gold,Social Media,0,60,1901,False,0,113,84.71,4805.46,427543.72000000003,0.18518518518518517
CUST104612,69,Female,Astana,High,82.61,4,8024.52,205.25,37.0,Clothing,233,0.9,False,0.79,0.61,High,5.0,3.0,Medium,Yes,7,Card,False,True,False,4.91,7,25,28,Silver,Email,1,-73,1582,True,Premium,121,92.84,8932.89,662905.5972000001,0.13157894736842105
CUST104613,46,Male,Karaganda,High,25.59,9,7397.36,386.69,48.0,Clothing,2,0.0,False,0.55,0.59,Medium,6.0,1.65,High,No,6,Cash,True,True,True,8.73,3,17,34,Silver,SMS,9,83,239,True,Premium,34,83.58,3705.46,189298.4424,0.12244897959183673
CUST104614,37,Male,Shymkent,Low,24.12,4,7802.45,165.0,10.0,Clothing,153,0.41,False,0.67,0.91,Low,17.0,4.7,Medium,No,8,Online Wallet,False,False,True,14.82,10,22,12,Bronze,Social Media,4,-94,36,True,0,244,59.27,9678.21,188195.094,1.5454545454545454
CUST104615,44,Male,Almaty,Low,56.53,7,3246.22,189.58,44.0,Groceries,1,0.42,False,0.47,0.01,Medium,4.0,1.13,Low,Yes,9,Card,True,True,False,11.65,12,24,15,Bronze,Social Media,9,-82,987,False,0,317,47.41,2385.04,183508.8166,0.08888888888888889
CUST104616,35,Female,Karaganda,High,56.6,3,3349.81,260.24,11.0,Beauty,32,0.89,True,0.75,0.54,High,6.0,3.94,High,Yes,3,Card,True,True,False,6.01,11,5,10,Platinum,Social Media,5,-43,1180,True,Basic,25,40.56,2359.39,189599.246,0.5
CUST104618,18,Female,Karaganda,High,58.75,4,2858.71,133.49,5.0,Electronics,345,0.07,False,0.87,0.45,Low,19.0,2.11,High,Yes,3,Online Wallet,False,False,False,2.13,11,47,2,Gold,Email,0,89,2324,True,Basic,198,23.06,5877.07,167949.2125,3.1666666666666665
CUST104620,18,Male,Astana,Medium,63.93,2,4665.11,454.44,35.0,Groceries,37,0.61,True,0.23,0.07,Medium,3.0,1.35,High,No,9,Card,False,False,False,18.97,9,40,29,Bronze,Email,7,-100,867,True,Basic,219,44.95,13366.83,298240.4823,0.08333333333333333
