customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate
CUST105707,21,Female,Almaty,Medium,42.41,0,4361.82,62.58,25,Electronics,233,0.85,True,0.36,0.51,High,3,4.49,High,Yes,3,Cash,False,False,False,3.51,3,6,16,Silver,App,0,-4,1725,False,None,131,72.06,13240.29
CUST105708,48,Female,Shymkent,Medium,46.24,0,7200.47,66.92,36,Electronics,66,0.88,True,0.54,0.71,Medium,7,4.7,Medium,No,9,Cash,True,False,True,1.87,7,2,12,Platinum,SMS,1,-29,700,True,None,252,70.55,5896.0
CUST105709,35,Female,Almaty,Low,54.29,0,2128.46,46.47,47,Beauty,255,0.93,True,0.17,0.25,High,14,2.54,High,No,3,Card,False,True,False,7.18,13,33,14,Gold,App,7,24,1228,True,Basic,296,45.59,4082.88
CUST105710,55,Female,Astana,Medium,98.21,4,4804.32,94.43,48,Clothing,173,0.5,False,0.78,0.14,Low,1,2.48,Medium,No,9,Online Wallet,True,True,True,10.05,3,30,38,Bronze,SMS,9,45,2558,False,None,176,59.76,10392.52
CUST105711,41,Female,Shymkent,High,79.26,6,7170.31,251.01,23,Beauty,132,0.96,True,0.27,0.93,Low,11,3.45,High,Yes,9,Online Wallet,False,True,True,19.0,5,17,15,Platinum,Social Media,8,-23,909,False,Premium,25,47.07,19463.0
CUST105712,40,Female,Karaganda,High,62.95,0,7801.0,12.46,19,Groceries,36,0.5,True,0.62,0.37,Low,9,2.17,High,Yes,9,Cash,True,False,True,12.0,8,41,17,Bronze,SMS,4,-81,2668,True,Basic,206,48.91,7135.16
CUST105713,39,Female,Almaty,Medium,36.37,0,2554.7,62.98,10,Groceries,332,0.15,True,0.9,0.09,High,11,3.34,Medium,No,4,Cash,False,False,False,4.13,7,45,11,Gold,Email,7,-6,920,False,Basic,188,61.93,10852.67
CUST105714,19,Male,Almaty,Medium,2.71,5,1897.33,454.03,11,Beauty,28,0.5,True,0.04,0.83,Medium,5,2.65,Low,Yes,1,Cash,True,False,True,14.02,12,8,21,Gold,Social Media,3,51,2601,False,None,244,72.95,13755.81
CUST105715,48,Male,Karaganda,Low,11.65,1,2956.49,438.91,41,Beauty,91,0.87,True,0.39,0.61,High,19,2.91,Medium,No,4,Card,True,False,False,11.83,14,20,24,Bronze,SMS,0,-68,1750,False,Basic,78,69.88,17713.36
CUST105716,28,Female,Almaty,Medium,73.09,1,9209.54,417.37,5,Beauty,48,0.79,True,0.13,0.59,Low,16,4.16,Medium,No,5,Cash,False,True,False,15.28,8,2,8,Silver,SMS,1,-22,548,True,None,78,96.78,6548.87
CUST105717,45,Female,Almaty,Low,36.92,6,1378.29,354.61,6,Groceries,152,0.43,False,0.91,0.13,High,17,1.44,Medium,Yes,7,Card,False,False,False,5.52,14,36,27,Gold,App,2,98,1670,True,Basic,350,83.75,667.01
CUST105718,63,Female,Almaty,High,33.44,8,9535.64,332.45,3,Electronics,137,0.21,True,0.36,0.76,Medium,15,1.59,Medium,No,8,Card,False,True,False,16.37,10,23,19,Gold,App,9,-73,3354,True,None,38,8.01,8662.32
CUST105719,49,Female,Shymkent,High,88.9,7,9948.64,141.38,45,Clothing,97,0.58,True,0.21,0.2,Low,14,1.46,High,No,6,Online Wallet,True,True,False,4.84,6,13,24,Gold,Social Media,0,97,321,True,Premium,109,86.76,6009.36
CUST105720,22,Male,Shymkent,High,48.45,1,7856.1,170.82,38,Electronics,14,0.93,False,0.68,0.04,High,8,3.49,Medium,No,2,Card,True,False,False,5.33,8,10,16,Bronze,SMS,6,-79,3132,False,Premium,236,34.15,16318.16
CUST105721,55,Male,Astana,Medium,89.96,6,7628.18,121.72,11,Clothing,204,0.18,True,0.54,0.16,Low,2,4.47,Low,Yes,5,Cash,False,False,True,10.92,9,42,28,Platinum,Social Media,9,-34,1202,True,Premium,279,70.93,6404.98
CUST105722,27,Male,Almaty,Medium,88.66,4,9537.54,490.26,48,Groceries,228,0.83,True,0.82,0.7,Medium,16,4.61,High,Yes,8,Cash,False,True,False,7.2,10,25,37,Bronze,Email,3,4,849,True,None,189,70.63,17898.71
CUST105723,57,Male,Astana,Medium,8.02,9,2976.3,318.98,43,Groceries,186,0.15,False,0.75,0.79,High,15,3.09,Medium,Yes,0,Card,True,False,False,2.04,6,19,30,Bronze,App,2,90,3305,False,None,81,10.99,9396.3
CUST105724,63,Female,Shymkent,Low,94.54,3,1376.92,483.05,42,Groceries,240,0.92,False,0.97,0.25,Medium,5,3.59,Medium,Yes,3,Cash,False,True,True,15.85,0,28,0,Platinum,Social Media,4,0,1587,True,None,247,96.53,4128.59
CUST105725,41,Female,Almaty,Low,7.7,9,8248.69,139.53,48,Groceries,54,0.69,True,0.09,0.32,High,12,3.76,Medium,Yes,1,Card,True,False,True,13.98,8,24,16,Platinum,App,6,13,2028,True,Basic,241,33.73,5662.41
CUST105726,52,Female,Astana,Low,96.35,3,1792.21,312.5,24,Electronics,310,0.11,False,0.08,0.16,Low,13,2.84,High,Yes,5,Online Wallet,True,True,False,14.3,6,45,25,Platinum,SMS,1,64,2336,True,Premium,304,94.51,17352.91
CUST105727,61,Male,Almaty,High,45.26,3,549.56,380.68,46,Clothing,141,0.2,False,0.91,0.45,Low,0,3.61,High,Yes,5,Card,True,False,True,9.75,5,14,17,Gold,Email,7,83,925,False,None,159,49.31,7785.18
CUST105728,65,Female,Almaty,Low,76.09,8,2044.97,51.9,48,Groceries,201,0.93,False,0.96,0.22,High,3,2.42,High,No,1,Cash,False,True,True,12.87,0,13,30,Gold,Social Media,5,99,1809,False,Premium,309,37.69,5295.26
CUST105729,40,Female,Karaganda,Medium,70.61,6,4435.28,335.15,26,Clothing,183,0.51,True,0.41,0.98,Medium,18,3.51,Medium,No,2,Card,True,True,False,2.08,13,25,22,Gold,App,9,35,1911,False,None,194,8.08,17642.27
CUST105730,34,Male,Astana,Medium,51.85,6,5001.51,88.69,49,Clothing,316,0.45,False,0.46,0.77,High,19,2.99,Medium,No,7,Cash,False,False,False,1.55,12,1,31,Gold,Email,0,61,1847,False,None,315,95.41,10734.96
CUST105731,18,Male,Shymkent,High,61.95,3,718.77,167.4,26,Beauty,260,0.06,True,0.37,0.6,Medium,1,1.64,High,Yes,0,Cash,False,False,False,13.2,1,24,36,Bronze,SMS,4,21,3543,True,None,245,28.62,17003.1
CUST105732,48,Male,Astana,Medium,94.99,8,4489.6,359.5,24,Electronics,261,0.08,False,0.78,0.72,Low,5,4.38,Medium,No,7,Online Wallet,False,True,True,19.03,14,6,31,Platinum,App,7,36,2164,True,Basic,21,60.4,17497.46
CUST105733,48,Male,Astana,Medium,92.74,7,6082.65,222.83,40,Electronics,245,0.69,False,0.77,0.17,High,4,2.06,High,Yes,8,Online Wallet,True,False,False,2.08,7,46,0,Silver,Email,3,-70,1203,True,Premium,1,31.21,6032.18
CUST105734,59,Male,Astana,Medium,65.43,9,9324.88,460.98,4,Electronics,268,0.78,True,0.22,0.74,High,6,1.42,Low,Yes,1,Card,False,False,False,6.32,8,47,27,Platinum,App,7,47,980,False,Basic,184,42.48,2975.01
CUST105735,59,Female,Karaganda,Low,65.77,3,2350.46,124.4,49,Electronics,301,0.87,False,0.38,0.35,Low,6,4.32,Low,No,5,Cash,True,True,True,5.49,5,4,31,Silver,App,0,-91,1914,False,None,180,7.11,15729.41
CUST105736,51,Female,Almaty,Low,24.69,5,2188.61,81.12,10,Clothing,239,0.5,False,0.21,0.47,Medium,9,4.46,High,Yes,6,Cash,True,True,True,9.01,12,30,18,Gold,SMS,2,-44,3402,True,Premium,348,8.32,19561.96
CUST105737,26,Male,Shymkent,Medium,82.86,3,3955.31,171.9,34,Groceries,352,0.33,False,0.05,0.89,High,6,1.19,Low,No,3,Card,True,True,True,15.17,3,15,18,Bronze,SMS,2,-87,783,False,None,94,4.86,19594.48
CUST105738,39,Female,Karaganda,Medium,63.26,0,9838.18,426.7,44,Groceries,228,0.63,True,0.06,0.94,Medium,4,4.75,High,Yes,9,Card,False,False,False,17.24,1,4,3,Silver,App,9,12,1395,True,Premium,196,27.11,15445.91
CUST105739,30,Female,Shymkent,Medium,82.62,4,3428.63,424.48,29,Clothing,127,0.62,True,0.15,0.77,Low,2,1.28,Low,No,2,Card,True,True,False,6.13,4,24,16,Bronze,Email,6,67,251,True,Basic,0,52.2,11443.69
CUST105740,42,Female,Karaganda,Medium,65.79,9,534.29,187.81,26,Groceries,150,0.03,False,0.03,0.77,High,5,1.84,Medium,Yes,7,Cash,True,True,True,9.35,9,12,1,Bronze,Social Media,0,-17,155,False,Premium,45,68.07,16309.38
CUST105741,65,Female,Almaty,Low,29.93,2,2729.59,405.87,19,Beauty,148,0.94,True,0.42,0.74,High,7,1.03,Medium,No,0,Card,False,True,False,5.96,4,3,9,Gold,SMS,8,6,3409,True,Premium,39,63.5,280.5
CUST105742,35,Male,Shymkent,High,18.95,0,5627.19,43.51,21,Clothing,327,0.64,False,0.06,0.63,Medium,17,1.06,High,No,9,Online Wallet,False,False,False,18.6,5,37,5,Gold,SMS,8,93,1083,True,Basic,262,43.31,19211.04
CUST105743,68,Female,Astana,Medium,7.7,1,4184.18,8.76,19,Clothing,289,0.01,True,0.85,0.2,High,16,1.34,Low,Yes,4,Online Wallet,False,False,True,3.82,5,26,5,Silver,App,8,-30,3381,False,Basic,248,7.44,6553.25
CUST105744,29,Female,Karaganda,Low,58.6,1,7764.81,433.08,40,Beauty,308,0.96,True,0.71,0.59,High,0,4.54,Medium,Yes,6,Cash,True,True,False,17.81,10,23,22,Bronze,Social Media,3,29,1339,False,Basic,251,54.24,15564.03
CUST105745,57,Female,Shymkent,Medium,28.41,7,6111.99,437.67,38,Beauty,30,0.95,False,0.78,0.06,High,18,1.23,Medium,Yes,0,Card,True,False,True,18.83,6,43,2,Bronze,App,7,-7,43,False,Basic,107,72.13,13996.3
CUST105746,34,Male,Almaty,High,63.05,3,5638.63,75.98,19,Groceries,339,0.95,True,0.62,0.03,Low,4,3.98,Medium,Yes,6,Card,True,False,False,3.79,6,3,27,Gold,App,1,96,2059,False,None,238,11.33,4663.89
CUST105747,32,Female,Shymkent,Low,5.87,2,3297.64,152.37,18,Electronics,226,0.89,False,0.66,0.84,Low,9,3.28,Low,Yes,8,Cash,False,True,True,13.86,8,44,28,Platinum,Social Media,2,70,992,True,None,8,25.61,894.59
CUST105748,59,Male,Karaganda,Low,37.57,3,5563.28,426.05,14,Electronics,193,0.18,True,0.11,0.54,Medium,9,4.15,Medium,No,2,Online Wallet,False,True,True,5.21,1,24,2,Bronze,Email,2,-79,810,False,Basic,279,56.12,1278.98
CUST105749,32,Male,Almaty,High,26.06,9,6194.35,46.46,35,Beauty,343,0.98,False,0.06,0.02,Low,1,4.33,High,Yes,4,Online Wallet,True,False,True,17.45,10,48,14,Gold,Email,4,-70,2080,False,None,336,31.01,17169.33
CUST105750,32,Male,Astana,High,37.03,0,1874.13,432.23,18,Groceries,330,0.76,False,0.99,0.27,High,10,2.69,Low,Yes,4,Card,False,True,False,13.78,0,22,27,Silver,App,4,-99,3583,True,Basic,156,55.61,16092.84
CUST105751,56,Male,Karaganda,Low,5.43,0,7385.09,289.47,28,Electronics,141,0.64,False,0.37,0.68,High,3,1.61,High,Yes,6,Card,False,True,True,8.42,10,38,31,Silver,Social Media,1,2,2747,True,Premium,362,64.0,13482.9
CUST105752,30,Female,Karaganda,High,72.42,4,3990.04,330.35,19,Beauty,233,0.94,False,0.05,0.94,Medium,6,1.01,Medium,Yes,5,Card,True,False,False,10.51,11,8,5,Silver,Social Media,0,75,2271,False,None,132,17.73,18449.22
CUST105753,34,Male,Almaty,Medium,11.67,6,7448.53,299.44,25,Groceries,339,0.38,True,0.16,0.84,Medium,14,4.55,Low,No,9,Card,False,False,True,1.37,13,2,4,Bronze,App,1,71,743,False,None,286,67.83,5723.06
CUST105754,49,Male,Karaganda,High,1.44,8,1859.33,293.35,15,Groceries,99,0.93,False,0.87,0.45,Low,2,3.18,Medium,Yes,0,Online Wallet,False,False,True,12.24,2,43,7,Bronze,App,0,-23,664,True,Basic,210,70.56,1951.22
CUST105755,26,Male,Shymkent,High,94.63,6,6599.56,96.61,48,Groceries,152,0.61,True,0.21,0.29,Medium,10,3.06,Medium,Yes,0,Online Wallet,False,True,True,12.68,5,10,15,Platinum,App,6,96,1977,False,Basic,65,36.26,14792.28
CUST105756,57,Male,Astana,Low,19.29,4,366.14,121.85,49,Electronics,358,0.58,True,0.47,0.31,High,6,3.96,High,Yes,9,Card,False,True,True,15.1,5,14,36,Silver,App,6,51,2416,False,None,248,99.47,12736.47
CUST105757,37,Male,Shymkent,High,82.81,2,1673.76,292.13,3,Clothing,329,0.65,True,0.67,0.73,Medium,1,2.31,Low,No,6,Card,False,True,False,5.4,14,13,13,Bronze,SMS,9,61,3064,False,None,153,40.97,19502.14
CUST105758,43,Female,Almaty,Low,96.45,7,8922.1,203.7,23,Beauty,191,0.75,True,0.97,0.8,Low,9,4.97,High,Yes,4,Card,True,False,True,4.23,4,36,1,Gold,SMS,2,-90,1813,True,Premium,245,20.24,3599.45
CUST105759,44,Male,Karaganda,Medium,53.41,6,4668.57,272.94,45,Beauty,68,0.44,False,0.01,0.37,Low,15,3.27,High,No,8,Cash,False,True,False,15.04,13,10,17,Platinum,Email,4,-25,1859,True,Premium,254,91.12,2899.2
CUST105760,38,Female,Astana,High,52.61,3,5127.84,130.42,12,Clothing,323,0.98,True,0.49,0.62,High,4,1.28,High,Yes,1,Card,True,False,False,14.1,7,16,10,Gold,SMS,8,14,3372,False,Premium,10,68.88,19531.21
CUST105761,35,Female,Almaty,High,36.74,0,9085.02,234.59,32,Electronics,112,0.09,False,1.0,0.75,Medium,11,1.69,High,No,3,Card,True,True,False,10.02,10,46,22,Platinum,App,2,54,1527,False,None,222,95.22,9873.61
CUST105762,30,Male,Shymkent,Low,42.56,2,4900.84,75.99,28,Electronics,214,0.91,True,0.12,0.85,Medium,17,2.2,Medium,Yes,1,Online Wallet,True,False,True,18.69,5,36,10,Gold,Social Media,3,47,1250,False,None,174,18.91,11829.16
CUST105763,33,Female,Karaganda,Low,48.21,7,6580.43,24.01,34,Beauty,42,0.66,False,0.12,0.64,Low,7,1.62,Low,No,4,Cash,True,True,True,16.3,4,21,2,Bronze,Email,5,-6,2572,True,Premium,26,30.35,19902.94
CUST105764,26,Female,Karaganda,High,15.21,1,2297.36,475.8,1,Clothing,348,0.91,True,0.09,0.86,Medium,3,4.63,High,No,5,Cash,True,True,False,10.99,0,9,19,Gold,Email,0,75,2737,False,None,38,37.79,19344.51
CUST105765,29,Female,Almaty,Low,36.47,8,907.57,362.91,10,Clothing,235,0.37,False,0.51,0.28,Medium,16,2.83,Medium,No,6,Cash,True,False,True,12.96,1,4,9,Platinum,App,4,36,2723,False,Premium,94,7.9,18734.94
CUST105766,61,Male,Shymkent,High,81.61,3,3598.18,251.54,27,Clothing,109,0.83,False,0.35,0.7,Medium,8,2.67,Medium,Yes,2,Online Wallet,False,True,True,17.8,7,36,16,Gold,Email,0,-47,604,True,None,287,25.21,19037.02
CUST105767,55,Male,Karaganda,Medium,18.24,6,8006.93,277.75,12,Clothing,341,0.62,True,0.72,0.4,High,13,4.02,Low,No,1,Online Wallet,True,False,True,10.69,2,46,21,Platinum,App,3,-65,2345,True,Basic,332,2.39,16395.26
CUST105768,36,Male,Shymkent,High,72.99,9,4523.69,258.03,45,Groceries,300,0.83,True,0.57,0.93,Medium,7,4.3,Low,No,8,Online Wallet,True,True,True,13.95,9,1,24,Silver,Social Media,9,-5,739,False,Basic,71,3.44,19776.39
CUST105769,24,Male,Astana,Medium,65.16,6,1764.69,449.91,36,Groceries,245,0.33,True,0.58,0.22,Low,8,2.05,High,No,6,Cash,False,False,True,1.77,6,38,7,Silver,Email,0,80,1908,False,Basic,297,70.8,701.63
CUST105770,52,Male,Karaganda,Medium,5.73,7,5496.47,387.95,33,Beauty,363,0.92,False,0.51,0.79,Medium,5,1.19,High,No,4,Cash,True,False,False,17.94,14,5,26,Platinum,App,5,50,1197,False,Premium,251,79.41,11016.48
CUST105771,65,Male,Astana,Low,2.24,6,2712.02,165.95,4,Clothing,70,0.92,True,0.99,0.93,High,8,1.57,Medium,Yes,8,Online Wallet,True,True,False,5.54,9,46,15,Bronze,App,7,-41,757,False,None,227,80.27,5151.54
CUST105772,35,Male,Karaganda,Low,35.25,3,9472.01,113.0,21,Groceries,40,0.47,False,0.54,0.68,Low,19,4.44,Low,No,2,Cash,True,True,False,5.96,5,47,28,Silver,SMS,8,-33,1681,False,Basic,135,19.06,13605.65
CUST105773,33,Female,Almaty,Low,69.22,6,5816.39,37.93,20,Clothing,313,0.4,False,0.07,0.79,Low,19,2.67,Low,No,6,Cash,True,True,False,3.69,8,8,31,Gold,Email,6,38,35,True,Premium,278,7.33,7482.39
CUST105774,56,Female,Karaganda,Low,33.04,4,9831.33,78.16,17,Electronics,186,0.58,False,0.32,0.89,High,8,1.9,Medium,No,6,Card,True,True,True,13.77,11,44,9,Gold,App,7,-84,3007,False,Premium,143,18.73,11165.76
CUST105775,21,Male,Karaganda,High,66.77,9,526.42,247.58,46,Beauty,27,0.2,False,0.78,0.31,High,10,4.95,High,Yes,2,Cash,True,False,False,6.85,13,1,6,Gold,Email,6,-46,3292,True,Basic,34,54.94,6778.74
CUST105776,42,Female,Shymkent,Medium,66.55,6,214.44,105.27,34,Groceries,212,0.5,False,0.63,0.12,Medium,8,1.87,Low,No,1,Card,True,False,False,9.45,8,3,25,Platinum,Email,1,-18,1897,True,Basic,259,41.06,11697.26
CUST105777,49,Male,Shymkent,High,80.66,2,4823.25,159.63,14,Groceries,54,0.9,False,0.68,0.94,High,12,4.21,Medium,Yes,2,Cash,True,True,True,13.27,13,3,30,Silver,App,3,-31,2213,False,None,199,31.38,6151.79
CUST105778,57,Male,Astana,Medium,9.95,9,8633.79,71.0,10,Electronics,306,0.37,False,0.92,0.04,High,5,5.0,Low,No,2,Card,False,True,False,16.36,11,47,26,Gold,App,4,-55,441,True,Premium,280,24.39,3203.81
CUST105779,30,Male,Astana,Medium,57.71,6,5291.63,461.79,20,Beauty,35,0.74,False,0.44,0.48,Medium,0,1.56,Low,Yes,4,Card,True,True,True,4.46,6,29,3,Silver,SMS,6,-72,2999,True,Premium,221,71.3,15722.52
CUST105780,62,Female,Astana,Medium,6.25,6,8774.25,21.69,35,Clothing,261,0.62,True,0.02,0.32,Low,5,3.72,Medium,No,4,Online Wallet,False,False,False,16.31,9,43,20,Platinum,SMS,4,-100,3331,False,Basic,298,86.36,6363.48
CUST105781,34,Male,Karaganda,High,17.59,1,1392.6,179.15,15,Groceries,210,0.26,True,0.99,0.55,Medium,0,4.34,Low,Yes,0,Online Wallet,True,False,False,14.14,12,20,9,Gold,Social Media,2,69,979,True,Premium,76,95.89,14014.83
CUST105782,66,Male,Karaganda,Low,32.55,7,7023.34,132.79,39,Groceries,306,0.53,False,0.45,0.99,High,9,4.68,High,No,8,Online Wallet,True,True,False,3.44,0,19,33,Silver,SMS,3,-78,3599,False,None,348,81.02,15866.72
CUST105783,54,Male,Astana,High,70.74,6,6632.79,9.11,27,Groceries,52,0.85,False,0.1,0.05,High,4,2.18,Medium,No,6,Card,True,False,True,5.29,4,33,31,Platinum,App,0,24,1263,False,None,38,92.24,3389.47
CUST105784,23,Male,Almaty,Medium,97.39,8,5495.14,464.66,15,Clothing,138,0.55,False,0.55,0.77,Low,0,1.32,Medium,No,2,Card,True,False,False,2.55,3,33,7,Silver,App,6,-1,1620,True,None,249,58.49,11611.65
CUST105785,36,Female,Almaty,High,34.25,3,4110.54,160.24,19,Groceries,177,0.7,False,0.59,0.02,Low,11,1.15,Low,Yes,4,Online Wallet,False,True,True,17.37,7,42,11,Silver,SMS,0,-38,2327,True,Basic,25,98.93,13494.44
CUST105786,30,Male,Karaganda,Medium,52.11,8,6505.98,253.63,26,Electronics,45,0.78,False,0.56,0.26,Medium,14,2.43,High,No,3,Online Wallet,False,True,True,3.58,12,1,24,Silver,Email,1,-83,67,True,Basic,186,99.17,17206.57
CUST105787,43,Female,Almaty,Low,25.91,0,5545.91,293.39,12,Beauty,81,0.05,True,0.96,0.71,Low,11,1.61,Medium,Yes,3,Online Wallet,False,True,False,11.32,7,43,7,Platinum,App,3,-47,2339,True,Premium,160,53.09,12568.58
CUST105788,31,Female,Almaty,Low,67.55,4,2798.99,307.19,24,Groceries,173,0.05,True,0.32,0.27,Low,17,2.45,Medium,Yes,2,Cash,True,True,True,4.76,9,18,22,Gold,Email,0,-9,2065,True,Basic,344,64.74,17753.47
CUST105789,48,Male,Astana,High,36.66,9,1135.69,232.83,36,Beauty,332,0.11,True,0.03,0.61,High,14,4.59,Low,No,6,Cash,True,True,True,6.31,8,8,32,Silver,Social Media,3,-79,3175,True,Premium,5,26.8,14650.37
CUST105790,21,Male,Almaty,Low,48.16,6,3927.82,298.95,33,Electronics,40,0.16,False,0.92,0.97,Low,16,1.93,Medium,No,9,Card,True,False,True,19.76,13,12,27,Gold,Social Media,7,15,2084,True,Premium,147,30.14,6038.69
CUST105791,56,Female,Almaty,Medium,56.78,3,5173.12,377.12,5,Beauty,306,0.81,True,0.19,0.87,Medium,15,3.33,Low,No,2,Card,True,True,True,18.09,4,33,7,Platinum,App,0,-46,3427,True,None,123,29.15,19134.83
CUST105792,25,Female,Karaganda,Medium,68.62,6,5134.3,476.28,9,Electronics,266,0.44,True,0.75,0.84,Medium,15,4.91,High,No,9,Card,True,False,True,9.71,4,42,24,Gold,Social Media,4,-58,3598,True,Premium,65,99.35,608.64
CUST105793,42,Female,Karaganda,Low,6.01,8,4313.27,330.23,40,Beauty,306,0.19,True,0.2,0.19,High,8,2.52,Low,Yes,7,Card,False,False,True,8.25,8,16,20,Bronze,App,9,-62,2475,True,None,331,0.79,15722.31
CUST105794,30,Female,Karaganda,Low,55.49,4,3340.82,233.8,14,Clothing,26,0.53,True,0.83,0.27,High,19,1.86,Low,Yes,6,Cash,True,True,True,4.69,4,8,2,Platinum,Email,1,-14,169,False,None,210,54.73,2828.92
CUST105795,49,Male,Almaty,Low,43.12,4,3569.89,225.08,46,Clothing,48,0.76,False,0.91,0.79,High,0,4.79,High,Yes,8,Card,False,True,False,17.15,13,9,9,Bronze,App,7,-59,407,True,Basic,350,44.49,2511.61
CUST105796,55,Female,Astana,High,13.38,1,2731.87,356.38,36,Beauty,271,0.14,True,0.11,0.73,High,0,3.32,Low,No,2,Card,False,True,True,9.34,7,48,19,Bronze,SMS,4,-45,411,True,Basic,23,6.79,1463.03
CUST105797,55,Female,Shymkent,High,20.8,4,5841.09,315.38,25,Groceries,305,0.34,False,0.15,0.29,High,16,1.22,Low,Yes,9,Online Wallet,True,False,True,3.19,9,19,36,Silver,Email,8,84,146,True,Premium,72,67.93,4540.6
CUST105798,45,Female,Karaganda,Medium,88.39,7,8513.89,213.09,7,Beauty,269,0.19,True,0.93,0.43,Low,11,1.52,Medium,No,1,Online Wallet,True,True,True,17.78,6,44,31,Gold,SMS,2,16,2820,False,Premium,149,34.29,2336.09
CUST105799,47,Female,Karaganda,High,87.18,3,8808.93,171.26,34,Electronics,209,0.65,True,0.77,0.65,Medium,16,3.32,Low,Yes,6,Online Wallet,True,True,True,9.32,6,45,9,Silver,SMS,5,-12,1802,True,Premium,345,36.77,10370.39
CUST105800,20,Male,Karaganda,High,3.33,1,9937.88,496.61,43,Beauty,203,0.14,False,0.04,0.53,Medium,16,2.93,Low,Yes,7,Card,True,True,False,14.8,1,23,21,Silver,Email,6,7,2944,False,Premium,55,43.42,13100.87
CUST105801,45,Male,Astana,Medium,68.94,7,979.3,384.56,7,Electronics,281,0.78,False,0.18,0.46,Low,4,2.79,Low,No,6,Card,True,True,False,3.34,4,7,26,Gold,App,1,99,3114,False,None,256,87.45,3719.83
CUST105802,20,Male,Shymkent,Medium,55.42,3,2221.16,107.35,31,Clothing,233,0.21,True,0.41,0.1,Medium,11,3.19,High,Yes,7,Card,True,False,True,9.67,2,3,33,Silver,SMS,0,14,1196,False,Basic,341,96.5,5217.89
CUST105803,62,Female,Shymkent,Low,93.98,4,7329.05,149.62,32,Groceries,39,0.06,False,0.86,0.43,Low,10,2.45,High,Yes,0,Card,True,False,False,6.16,11,29,25,Silver,Email,2,-28,1403,False,None,98,88.12,10345.41
CUST105804,51,Female,Karaganda,Low,90.8,6,6487.88,447.38,21,Groceries,245,0.91,True,0.15,0.99,High,1,4.33,Medium,No,4,Cash,True,False,False,9.64,3,24,3,Silver,Email,4,45,2508,True,Basic,30,35.32,17128.32
CUST105805,33,Male,Almaty,High,57.96,4,1425.27,332.11,49,Electronics,17,0.33,True,0.72,0.34,Low,19,4.78,Low,No,1,Cash,True,False,False,5.42,3,8,1,Platinum,App,4,-52,2328,False,None,226,45.65,16319.32
CUST105806,39,Male,Karaganda,Medium,13.9,9,6347.08,158.82,15,Groceries,109,0.5,True,0.08,0.69,Medium,19,2.26,Medium,No,7,Cash,False,True,True,10.5,8,49,6,Platinum,SMS,4,18,750,False,Basic,170,15.36,10476.36
CUST105807,49,Female,Karaganda,High,45.98,3,4123.97,185.28,30,Beauty,256,0.1,False,0.47,0.51,Low,3,3.71,High,Yes,6,Cash,True,False,True,16.98,4,29,23,Gold,SMS,4,23,2118,True,None,312,64.24,7597.09
CUST105808,55,Male,Almaty,High,72.52,6,9572.91,192.56,4,Groceries,15,0.48,True,0.73,0.79,Low,16,2.52,High,No,7,Card,False,True,True,13.45,1,39,17,Platinum,App,7,-54,2109,True,Premium,266,23.83,6892.71
CUST105809,25,Female,Almaty,Medium,95.17,3,8566.9,97.22,34,Beauty,356,0.22,False,0.06,0.75,High,15,1.63,High,No,4,Online Wallet,False,True,True,17.0,2,21,6,Platinum,Email,0,83,1924,True,Basic,141,60.79,13621.61
CUST105810,25,Female,Karaganda,Medium,36.38,9,825.1,258.03,9,Electronics,148,0.84,True,0.2,0.94,Medium,0,1.84,Low,No,8,Cash,False,False,True,4.08,9,6,4,Bronze,Email,2,3,502,True,Basic,236,72.94,10233.15
CUST105811,23,Female,Astana,Medium,78.47,3,990.9,383.96,12,Beauty,118,0.71,True,0.79,0.65,High,16,1.97,Low,No,1,Cash,False,False,True,5.23,5,1,20,Gold,App,0,18,2129,False,None,17,26.03,16496.08
CUST105812,31,Female,Astana,Medium,68.33,1,4228.86,284.21,30,Clothing,210,0.66,True,0.16,0.95,High,16,2.97,Low,Yes,6,Card,True,False,False,13.41,6,33,36,Gold,App,9,97,3242,True,Basic,300,2.1,10538.02
CUST105813,49,Female,Almaty,High,7.83,4,182.87,329.69,24,Beauty,263,0.78,True,0.67,0.04,Medium,18,2.05,Medium,Yes,0,Online Wallet,False,False,True,14.38,10,7,23,Gold,Email,3,33,2596,True,Basic,58,56.08,19498.13
CUST105814,52,Female,Karaganda,High,55.8,7,1034.43,299.72,29,Groceries,251,0.29,False,0.64,0.41,Medium,4,3.06,High,No,7,Online Wallet,True,False,False,9.41,8,6,30,Bronze,App,2,-80,1923,True,Premium,321,33.28,1496.02
CUST105815,27,Male,Astana,High,18.35,3,9332.7,34.15,22,Clothing,98,0.45,False,0.52,0.68,Medium,13,1.0,Low,Yes,3,Card,True,False,True,16.74,6,20,35,Bronze,Email,7,-14,1243,True,Premium,273,34.9,8208.67
