customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,client_score,spend_per_purchase,return_ratio,engagement_score_custom
CUST103914,67,Male,Karaganda,Low,69.59,0,7117.78,483.47,25,Groceries,350,0.79,False,0.24,0.83,Medium,8,1.2,Low,No,4,Online Wallet,False,False,False,13.44,4,36,9,Bronze,SMS,2,17,2278,True,Premium,142,50.52,17084.82,3578.167,273.7607692307692,0.3076923076923077,22.5
CUST103915,23,Female,Karaganda,Low,44.19,0,9962.64,446.94,19,Groceries,349,0.68,True,0.09,0.71,Medium,1,4.68,Medium,No,4,Online Wallet,True,False,True,4.51,9,24,16,Bronze,Email,2,-19,475,False,Basic,328,81.06,11069.46,4994.3769999999995,498.13199999999995,0.05,20.0
CUST103916,32,Female,Almaty,Medium,84.99,8,6986.4,492.71,7,Groceries,6,0.61,True,0.66,0.88,Medium,14,4.53,Medium,No,8,Online Wallet,False,True,False,15.51,3,48,2,Platinum,Email,0,31,3065,False,Premium,255,43.59,4279.9,3515.8969999999995,873.3,1.75,25.0
CUST103917,47,Male,Almaty,Low,19.33,6,1374.58,347.11,12,Electronics,108,0.93,False,0.22,0.69,Medium,8,3.74,High,Yes,4,Online Wallet,False,False,True,15.12,9,0,17,Bronze,Social Media,3,-24,1643,True,,47,31.25,11355.03,691.4889999999999,105.73692307692308,0.6153846153846154,8.5
CUST103918,59,Female,Shymkent,High,41.77,3,6302.76,22.07,46,Clothing,314,0.13,False,0.41,0.06,Low,10,4.66,High,Yes,4,Online Wallet,True,True,True,6.57,6,1,29,Gold,Email,9,-37,1293,False,Premium,273,89.96,19765.65,3161.911,134.10127659574468,0.2127659574468085,15.0
CUST103919,54,Female,Astana,Medium,55.75,8,5289.01,279.26,24,Beauty,258,0.69,False,0.71,0.32,Low,0,2.15,Low,No,9,Online Wallet,True,True,True,17.48,4,10,20,Silver,App,4,19,1943,True,,326,72.65,10982.9,2661.23,211.56040000000002,0.0,15.0
CUST103920,54,Female,Astana,Low,12.6,4,9182.17,313.15,39,Groceries,111,0.12,True,0.1,0.36,Low,19,1.42,Medium,Yes,3,Online Wallet,True,True,False,15.88,7,32,18,Silver,Social Media,8,91,1521,True,Premium,41,11.95,12308.95,4591.065,229.55425,0.475,25.0
CUST103921,59,Male,Astana,Low,58.79,2,6932.49,64.47,5,Groceries,285,0.14,False,0.13,0.58,Medium,19,4.12,Medium,No,1,Card,True,True,True,11.0,4,17,32,Bronze,Email,0,-29,1216,True,,114,96.16,19615.53,3480.082,1155.415,3.1666666666666665,24.5
CUST103922,54,Female,Astana,Low,29.09,1,5232.94,415.07,1,Clothing,251,0.51,True,0.66,0.96,Medium,8,4.91,Medium,Yes,7,Card,False,True,True,4.71,11,40,14,Platinum,SMS,9,-20,3411,False,,255,16.64,2839.57,2623.5969999999998,2616.47,4.0,27.0
CUST103923,52,Male,Shymkent,Medium,22.95,8,6279.72,366.39,7,Clothing,97,0.02,False,0.45,0.77,High,15,2.02,High,Yes,3,Card,False,True,True,17.03,1,49,39,Silver,App,6,18,868,False,Premium,173,92.32,16592.63,3143.7450000000003,784.965,1.875,44.0
CUST103924,40,Female,Astana,High,14.19,3,4490.25,226.97,48,Clothing,12,0.5,False,0.22,0.25,Low,18,1.89,Low,Yes,3,Card,False,False,True,19.92,12,41,1,Silver,Email,2,45,2507,True,,223,5.54,10797.57,2245.782,91.63775510204081,0.3673469387755102,21.0
CUST103925,23,Female,Astana,Low,34.99,6,5133.23,149.54,26,Clothing,166,0.01,True,0.52,0.1,Medium,7,4.76,High,Yes,3,Online Wallet,False,True,False,7.44,0,33,13,Gold,App,1,-23,160,False,Basic,345,34.18,1834.47,2575.7119999999995,190.1196296296296,0.25925925925925924,23.0
CUST103926,21,Female,Karaganda,Low,92.9,0,7251.22,114.79,24,Electronics,76,0.6,True,0.62,0.9,High,9,3.88,High,No,7,Card,False,False,False,16.59,3,44,35,Platinum,Email,1,63,2986,True,,110,73.65,2400.63,3651.68,290.0488,0.36,39.5
CUST103927,35,Female,Astana,Low,3.1,8,875.63,482.4,48,Beauty,280,0.31,True,0.41,0.58,High,14,2.13,Low,Yes,5,Cash,True,True,False,11.9,11,4,21,Platinum,Social Media,5,-7,2886,True,Premium,213,77.41,10084.99,435.945,17.87,0.2857142857142857,12.5
CUST103928,26,Male,Karaganda,Medium,85.22,8,6191.82,402.03,17,Clothing,168,0.08,True,0.17,0.15,High,14,3.24,Low,Yes,2,Cash,True,True,True,5.42,14,10,30,Platinum,Email,0,78,2044,False,Basic,134,12.8,5142.65,3118.6759999999995,343.99,0.7777777777777778,20.0
CUST103929,66,Female,Shymkent,Low,39.74,9,973.35,348.23,4,Beauty,225,0.78,False,0.65,0.84,Medium,17,2.91,Medium,Yes,9,Card,False,True,False,3.27,0,35,10,Gold,App,5,78,3535,False,Basic,223,33.48,17985.68,495.19700000000006,194.67000000000002,3.4,22.5
CUST103930,46,Female,Karaganda,Low,56.16,5,8565.26,474.45,16,Groceries,317,0.39,False,0.12,0.63,Low,18,3.94,Medium,Yes,4,Cash,False,True,False,8.28,13,37,37,Platinum,Email,4,-62,1905,False,,12,45.62,12158.29,4295.878,503.8388235294118,1.0588235294117647,37.0
CUST103931,30,Male,Almaty,Low,51.28,5,9430.39,105.73,36,Clothing,39,0.44,False,0.65,0.89,Medium,12,2.7,High,Yes,6,Card,False,True,True,11.11,9,41,24,Silver,Social Media,0,-17,35,False,Basic,312,17.7,5478.21,4728.179,254.8754054054054,0.32432432432432434,32.5
CUST103932,64,Male,Karaganda,Medium,92.57,5,7824.01,429.52,5,Groceries,334,0.37,True,0.27,0.76,Medium,13,2.63,Low,Yes,8,Card,True,True,False,5.32,12,49,2,Bronze,SMS,1,-50,1071,False,Premium,200,55.76,8739.83,3937.1760000000004,1304.0016666666668,2.1666666666666665,25.5
CUST103933,69,Male,Astana,High,77.01,4,7208.51,293.81,5,Electronics,2,0.08,False,0.0,0.52,Low,11,4.4,Low,Yes,9,Online Wallet,False,True,False,6.17,10,22,28,Bronze,Social Media,1,-80,1929,True,Basic,26,54.85,9012.86,3625.1580000000004,1201.4183333333333,1.8333333333333333,25.0
CUST103934,34,Female,Karaganda,Medium,98.48,0,9443.1,466.86,43,Groceries,250,0.46,False,0.47,0.56,Low,6,3.83,Medium,No,2,Cash,True,False,False,15.15,0,18,13,Platinum,App,9,16,1671,True,,188,36.48,300.01,4749.894,214.6159090909091,0.13636363636363635,15.5
CUST103935,62,Male,Karaganda,High,79.44,3,2263.43,332.0,46,Electronics,301,0.67,False,0.31,0.52,High,6,3.88,High,No,5,Cash,False,True,False,19.14,0,22,33,Silver,SMS,8,93,2867,False,,184,99.45,2653.69,1154.347,48.15808510638298,0.1276595744680851,27.5
CUST103936,49,Male,Shymkent,High,29.59,9,2365.45,372.06,17,Groceries,341,0.9,False,0.23,0.05,Medium,3,2.09,Medium,Yes,6,Card,False,False,False,15.79,8,7,16,Bronze,SMS,6,42,2925,True,,45,65.41,2461.42,1191.002,131.4138888888889,0.16666666666666666,11.5
CUST103937,65,Male,Shymkent,Medium,96.29,0,4862.05,115.02,41,Beauty,97,0.76,True,0.5,0.93,Low,15,2.82,High,No,7,Card,True,False,True,17.51,6,44,27,Gold,App,4,-43,1218,False,Premium,305,23.73,15301.81,2456.9120000000003,115.76309523809525,0.35714285714285715,35.5
CUST103938,39,Male,Astana,Low,98.36,4,173.88,175.77,21,Electronics,324,0.08,False,0.34,0.99,Low,3,3.38,Low,No,7,Online Wallet,True,False,True,8.78,0,47,14,Silver,Email,2,-65,1775,False,,276,95.83,18187.42,115.848,7.903636363636363,0.13636363636363635,30.5
CUST103939,21,Male,Almaty,High,12.31,3,9654.19,154.64,30,Clothing,296,0.17,True,0.3,0.3,High,14,2.04,Medium,Yes,0,Online Wallet,False,True,True,14.57,10,45,24,Gold,Email,8,-29,988,True,,213,43.51,6272.54,4827.988,311.42548387096775,0.45161290322580644,34.5
CUST103940,22,Male,Almaty,Low,90.1,7,419.3,348.6,49,Electronics,315,0.04,True,0.76,0.82,Medium,2,4.97,Medium,No,1,Card,True,False,False,6.36,9,35,9,Silver,Email,1,49,3462,True,Basic,42,51.86,9071.81,236.28,8.386000000000001,0.04,22.0
CUST103941,54,Female,Karaganda,High,66.42,0,6001.51,208.53,33,Clothing,156,0.12,False,0.08,1.0,Low,11,2.79,High,Yes,2,Card,False,True,False,11.34,6,9,0,Silver,Email,1,62,1911,False,Basic,246,54.6,18299.99,3018.481,176.51500000000001,0.3235294117647059,4.5
CUST103942,58,Male,Almaty,Low,92.2,7,3604.34,430.69,45,Electronics,353,0.48,True,0.4,0.02,Medium,11,2.48,Medium,No,1,Online Wallet,False,True,False,14.71,6,39,38,Silver,SMS,9,46,1480,True,Basic,165,27.14,443.55,1827.63,78.35521739130435,0.2391304347826087,38.5
CUST103943,66,Female,Shymkent,Low,91.57,7,1119.36,110.23,23,Clothing,3,0.22,True,0.25,0.32,Low,16,4.41,High,Yes,5,Cash,False,False,False,19.31,4,29,12,Bronze,Social Media,9,-74,2601,False,Premium,148,3.79,4182.74,583.9509999999999,46.63999999999999,0.6666666666666666,20.5
CUST103944,30,Male,Astana,Medium,89.14,0,343.69,398.86,42,Electronics,280,0.65,False,0.29,0.57,Medium,3,1.99,Low,No,2,Online Wallet,True,False,True,6.35,11,16,32,Bronze,SMS,6,-41,562,False,Premium,322,39.28,6943.65,197.987,7.992790697674419,0.06976744186046512,24.0
CUST103945,51,Male,Astana,Low,88.53,8,2697.94,407.56,29,Groceries,251,0.03,True,0.44,0.39,High,10,4.21,High,No,9,Card,True,False,False,7.55,0,29,16,Silver,Social Media,3,-98,472,False,Premium,40,69.17,1326.91,1373.529,89.93133333333334,0.3333333333333333,22.5
CUST103946,62,Male,Shymkent,High,11.76,8,1156.17,315.8,42,Groceries,254,0.86,True,0.92,0.97,High,0,4.77,Low,Yes,5,Cash,False,False,True,16.03,4,47,30,Bronze,SMS,7,41,54,False,Basic,56,47.75,169.32,581.613,26.887674418604654,0.0,38.5
CUST103947,39,Female,Astana,Low,14.35,5,9409.25,78.41,39,Groceries,353,0.68,False,0.66,0.19,Low,7,3.88,High,No,3,Online Wallet,True,False,True,8.83,5,39,18,Platinum,Social Media,5,-52,3031,False,Premium,361,33.91,6364.5,4707.530000000001,235.23125,0.175,28.5
CUST103948,40,Male,Karaganda,Low,11.78,0,2523.14,166.73,38,Clothing,325,0.97,True,0.19,0.39,Low,13,2.99,High,No,2,Cash,True,False,True,11.2,6,22,7,Bronze,Social Media,1,-75,2101,True,,274,55.98,17753.79,1262.5040000000001,64.69589743589744,0.3333333333333333,14.5
CUST103949,68,Male,Astana,Low,9.1,6,1031.91,201.88,7,Groceries,97,0.95,True,0.57,0.73,Medium,10,1.5,Medium,No,1,Card,True,True,False,7.62,0,35,16,Bronze,App,4,89,2950,False,Basic,209,58.9,16997.84,516.6850000000001,128.98875,1.25,25.5
CUST103950,20,Male,Almaty,High,35.33,6,7719.85,235.4,37,Beauty,148,0.69,False,0.15,0.8,Low,8,3.8,High,No,7,Cash,False,True,True,19.77,12,45,39,Platinum,Social Media,1,7,3233,False,,209,88.59,12554.93,3868.9240000000004,203.15394736842106,0.21052631578947367,42.0
CUST103951,59,Male,Astana,High,68.4,8,4201.1,369.7,7,Beauty,107,0.16,False,0.89,0.1,High,9,4.34,Low,Yes,3,Online Wallet,False,False,True,15.39,1,24,22,Bronze,Social Media,1,67,678,True,Premium,265,28.35,8572.77,2119.27,525.1375,1.125,23.0
CUST103952,51,Female,Astana,High,35.47,0,8452.29,172.49,15,Groceries,349,0.22,False,0.42,0.22,High,8,2.66,High,Yes,9,Card,True,False,True,12.33,10,18,1,Gold,SMS,0,62,629,True,,58,18.17,6675.1,4235.186,528.268125,0.5,9.5
CUST103953,49,Female,Shymkent,Low,72.03,7,8400.47,14.02,29,Electronics,122,0.28,True,0.95,0.13,Low,3,4.06,Medium,Yes,1,Online Wallet,True,True,True,4.67,2,40,25,Gold,Social Media,5,21,2591,True,Basic,315,57.52,19255.2,4221.244,280.0156666666666,0.1,32.5
CUST103954,62,Female,Shymkent,Medium,82.03,7,9924.57,433.71,10,Groceries,311,0.43,True,0.66,0.5,Low,16,3.16,High,No,8,Online Wallet,True,False,False,16.34,13,38,5,Gold,Email,1,-36,654,True,,242,78.81,9124.31,4983.694,902.2336363636364,1.4545454545454546,21.5
CUST103955,68,Female,Almaty,High,66.62,6,8057.9,219.0,20,Clothing,258,0.57,True,0.83,0.53,High,7,4.1,High,Yes,5,Cash,False,False,False,13.3,13,48,20,Platinum,SMS,3,-82,2239,False,Basic,148,57.09,11299.63,4047.5359999999996,383.7095238095238,0.3333333333333333,34.0
CUST103956,66,Female,Shymkent,Low,46.51,5,2220.1,145.03,45,Clothing,78,0.68,True,0.18,0.74,Low,5,2.07,High,Yes,3,Online Wallet,True,True,False,14.77,11,30,11,Bronze,App,8,-89,1967,True,Premium,327,17.44,15758.6,1123.003,48.26304347826087,0.10869565217391304,20.5
CUST103957,38,Male,Almaty,High,29.55,0,5905.84,410.5,9,Beauty,210,0.08,False,0.85,0.87,Medium,11,1.02,High,Yes,9,Online Wallet,True,True,False,16.27,6,10,6,Gold,SMS,6,99,2340,True,,221,94.6,19916.37,2959.585,590.5840000000001,1.1,8.0
CUST103958,63,Male,Karaganda,Medium,12.44,9,5309.88,440.03,6,Electronics,176,0.61,True,0.19,0.14,High,19,4.98,Medium,Yes,3,Online Wallet,False,False,False,14.17,2,2,37,Platinum,Social Media,6,-68,2520,False,Basic,249,26.5,4977.05,2654.872,758.5542857142857,2.7142857142857144,19.5
CUST103959,61,Male,Almaty,Low,49.37,7,5131.08,366.86,20,Clothing,301,0.06,False,0.98,0.53,High,8,1.67,High,Yes,7,Card,True,False,False,12.0,9,16,26,Gold,SMS,4,-24,2561,True,Basic,24,63.67,16547.46,2578.751,244.33714285714285,0.38095238095238093,21.0
CUST103960,38,Female,Astana,High,71.96,4,3038.39,180.39,21,Clothing,333,0.83,True,0.28,0.48,Low,7,4.52,Medium,Yes,9,Cash,True,True,False,9.8,3,46,35,Bronze,SMS,8,-83,771,True,Basic,152,57.34,6012.98,1539.3829999999998,138.10863636363635,0.3181818181818182,40.5
CUST103961,61,Male,Almaty,High,54.82,3,2180.39,119.39,7,Beauty,67,0.04,False,0.68,0.9,Low,19,1.36,High,Yes,7,Cash,True,True,False,3.77,8,21,23,Silver,Social Media,7,-84,736,True,,324,41.8,15199.13,1102.841,272.54875,2.375,22.0
CUST103962,28,Female,Karaganda,Medium,72.15,4,7197.26,357.84,38,Electronics,286,0.39,False,0.55,0.53,Low,19,3.61,Low,Yes,4,Cash,True,False,False,8.77,10,28,35,Silver,SMS,4,16,2083,True,Basic,183,74.88,7978.79,3616.475,184.5451282051282,0.48717948717948717,31.5
CUST103963,56,Male,Astana,High,33.52,4,1107.44,33.44,48,Beauty,301,0.42,False,0.48,0.23,High,3,1.22,Low,No,9,Card,True,False,True,19.24,4,17,3,Gold,Social Media,0,-22,2677,True,Basic,308,62.94,17642.01,563.176,22.600816326530612,0.061224489795918366,10.0
CUST103964,21,Female,Almaty,Low,6.68,9,591.2,198.57,34,Groceries,300,0.57,False,0.43,0.93,High,0,3.68,Low,Yes,4,Card,True,True,True,14.07,13,39,29,Gold,SMS,0,81,2977,False,,100,42.89,19692.19,297.60400000000004,16.891428571428573,0.0,34.0
CUST103965,68,Male,Shymkent,Low,77.11,2,3874.31,380.61,47,Electronics,259,0.1,False,0.38,0.93,Low,10,1.43,High,No,0,Cash,True,True,True,13.12,7,7,26,Gold,App,3,44,1598,False,Premium,176,62.07,10270.75,1958.288,80.71479166666667,0.20833333333333334,16.5
CUST103966,18,Male,Shymkent,Medium,21.97,3,7464.86,294.61,3,Electronics,124,0.93,True,0.3,0.13,Medium,2,3.42,Low,No,3,Cash,False,False,True,14.87,0,2,38,Silver,App,7,84,1589,False,,206,30.96,4523.13,3738.6209999999996,1866.215,0.5,20.0
CUST103967,45,Male,Shymkent,Medium,61.63,3,8698.48,368.26,45,Groceries,207,0.38,True,0.6,0.85,Low,8,2.45,Medium,Yes,3,Card,False,False,True,8.21,7,49,26,Platinum,App,1,-98,2341,False,Basic,51,92.01,7910.83,4366.128999999999,189.0973913043478,0.17391304347826086,37.5
CUST103968,41,Male,Almaty,Medium,80.43,7,5447.26,288.59,17,Electronics,311,0.4,True,0.98,0.84,Medium,10,3.1,Low,No,4,Cash,True,False,False,2.82,5,41,21,Bronze,Email,8,21,253,True,Basic,341,3.08,5374.9,2745.759,302.6255555555556,0.5555555555555556,31.0
CUST103969,52,Female,Almaty,Low,13.91,4,8415.33,123.65,43,Beauty,165,0.24,False,0.67,0.59,Medium,2,1.2,High,Yes,0,Cash,False,True,False,13.66,0,4,17,Silver,Email,2,73,2759,False,,324,36.96,9517.79,4211.438,191.2575,0.045454545454545456,10.5
CUST103970,30,Male,Karaganda,Medium,59.85,5,350.38,244.19,2,Beauty,261,0.78,True,0.76,0.47,Low,15,2.41,Medium,No,5,Card,True,False,True,12.65,3,14,12,Platinum,SMS,4,81,2886,False,Basic,86,17.95,14359.9,190.14499999999998,116.79333333333334,5.0,13.0
CUST103971,64,Male,Astana,High,68.94,9,4608.16,387.67,42,Clothing,337,0.01,True,0.65,0.18,Medium,5,4.12,High,No,2,Card,False,False,True,15.3,9,23,36,Gold,Email,1,38,3332,False,Basic,129,17.23,1996.94,2323.7619999999997,107.16651162790697,0.11627906976744186,29.5
CUST103972,51,Male,Astana,High,74.65,1,1420.55,119.04,12,Beauty,216,0.11,False,0.52,0.21,High,8,4.1,High,No,4,Cash,True,False,False,8.83,10,18,15,Platinum,App,0,8,714,False,Premium,344,36.99,11093.13,731.0699999999999,109.27307692307691,0.6153846153846154,16.5
CUST103973,28,Female,Astana,Low,14.77,8,5868.9,481.7,13,Beauty,294,0.47,True,0.82,0.26,Low,17,3.64,Low,Yes,1,Card,False,False,True,8.92,11,26,15,Bronze,App,3,-19,3324,False,Basic,302,96.7,1087.96,2935.4809999999998,419.20714285714286,1.2142857142857142,20.5
CUST103974,53,Male,Astana,High,82.51,7,9217.78,105.42,38,Electronics,110,0.97,True,0.32,0.08,Low,19,4.8,Low,Yes,5,Online Wallet,False,True,True,4.19,4,36,29,Platinum,SMS,1,61,424,True,,107,29.54,16587.45,4629.843,236.35333333333335,0.48717948717948717,32.5
CUST103975,68,Male,Almaty,Medium,9.41,7,171.19,12.03,36,Beauty,72,0.04,True,0.27,0.71,Medium,18,3.65,High,Yes,1,Card,False,True,True,17.59,4,23,36,Bronze,Social Media,9,60,3094,False,Basic,207,71.23,175.5,84.818,4.626756756756757,0.4864864864864865,29.5
CUST103976,34,Male,Almaty,High,51.96,9,6715.39,390.15,12,Beauty,164,0.06,False,0.38,0.05,Low,13,2.38,High,No,0,Online Wallet,True,True,True,12.27,2,35,9,Silver,App,7,57,3555,False,Premium,115,3.56,6423.2,3370.6830000000004,516.5684615384615,1.0,22.0
CUST103977,52,Male,Karaganda,Medium,44.34,4,7944.26,464.56,27,Groceries,97,0.71,True,0.58,0.1,Medium,2,3.7,Medium,Yes,4,Card,False,False,True,13.39,6,41,2,Bronze,App,4,28,1991,False,Premium,235,30.35,8329.05,3985.032,283.72357142857146,0.07142857142857142,21.5
CUST103978,35,Male,Astana,High,22.18,4,7470.36,127.09,26,Groceries,39,0.74,True,0.0,0.17,High,12,2.42,Low,No,7,Online Wallet,True,True,False,13.53,10,29,30,Gold,App,5,-56,45,False,Basic,345,20.6,5699.62,3739.4339999999997,276.68,0.4444444444444444,29.5
CUST103979,57,Female,Almaty,Low,30.19,2,295.71,81.75,47,Electronics,247,0.9,True,0.84,0.69,High,6,3.42,Low,Yes,4,Card,True,True,True,15.56,10,14,21,Silver,Email,0,-44,3571,True,,322,62.42,6795.76,155.712,6.160625,0.125,17.5
CUST103980,39,Female,Almaty,Medium,16.44,1,1821.45,115.84,40,Groceries,167,0.58,True,0.3,0.12,Low,11,3.68,Medium,Yes,0,Card,True,False,False,13.12,0,6,29,Gold,App,2,96,1151,True,Premium,117,43.64,9782.39,913.457,44.425609756097565,0.2682926829268293,17.5
CUST103981,41,Female,Almaty,High,42.57,8,1034.55,315.79,5,Beauty,292,0.4,False,0.6,0.18,Low,0,2.82,Low,No,3,Cash,True,False,False,14.88,8,24,37,Platinum,SMS,6,33,3248,True,Basic,293,9.45,17224.41,530.0459999999999,172.42499999999998,0.0,30.5
CUST103982,36,Male,Almaty,Low,3.55,5,946.0,291.62,32,Electronics,125,0.45,False,0.05,0.94,High,8,4.93,High,No,8,Card,True,False,False,7.99,4,38,14,Silver,App,6,17,953,False,,45,91.92,19796.25,472.465,28.666666666666668,0.24242424242424243,26.0
CUST103983,54,Female,Astana,High,88.89,7,7328.82,312.57,36,Beauty,49,0.43,True,0.43,0.28,Medium,0,1.39,Low,No,7,Online Wallet,False,False,False,2.61,8,7,19,Silver,SMS,8,76,3387,False,Basic,314,26.49,18519.69,3691.0769999999998,198.0762162162162,0.0,13.0
CUST103984,56,Male,Astana,Low,16.35,3,4305.41,8.83,45,Clothing,266,0.97,False,0.07,0.69,Low,10,3.03,Medium,No,5,Card,True,False,False,6.69,6,49,12,Bronze,Email,6,-86,952,False,Premium,41,66.28,1108.13,2155.61,93.59586956521738,0.21739130434782608,30.5
CUST103985,38,Male,Almaty,High,88.6,4,7275.73,82.71,38,Clothing,205,0.38,False,0.01,0.93,Low,3,4.58,Low,No,7,Cash,True,False,True,1.98,4,47,5,Bronze,SMS,5,51,2692,True,Basic,295,67.44,19123.09,3663.845,186.55717948717947,0.07692307692307693,26.0
CUST103986,25,Male,Shymkent,Medium,86.36,9,3671.45,125.4,16,Groceries,314,0.1,True,0.79,0.04,Low,18,2.76,Medium,No,5,Card,False,False,True,11.71,3,6,14,Bronze,SMS,4,-45,450,False,,27,94.56,7820.62,1858.033,215.96764705882353,1.0588235294117647,10.0
CUST103987,45,Male,Karaganda,Medium,45.17,4,1258.79,350.06,10,Beauty,251,0.29,True,0.4,0.47,Low,5,3.45,High,Yes,7,Cash,False,True,False,1.87,12,6,11,Gold,Social Media,2,9,2664,True,Premium,234,10.74,6163.59,641.946,114.43545454545455,0.45454545454545453,8.5
CUST103988,22,Female,Astana,Medium,49.77,9,7212.68,306.33,37,Groceries,7,0.96,False,0.81,0.54,Medium,1,2.64,Low,Yes,3,Cash,False,True,True,2.36,4,7,17,Bronze,Social Media,5,-41,991,True,,93,71.46,1452.48,3621.0710000000004,189.80736842105264,0.02631578947368421,12.0
CUST103989,34,Female,Astana,Medium,30.19,3,6297.97,313.83,15,Electronics,283,0.43,True,0.34,0.76,High,2,4.83,Low,No,3,Cash,True,True,True,12.49,5,28,19,Silver,Social Media,0,-57,289,True,,171,49.46,18882.94,3157.642,393.623125,0.125,23.5
CUST103990,54,Female,Shymkent,Medium,99.69,1,1218.46,287.5,11,Beauty,211,0.32,False,0.65,0.96,Medium,6,4.91,High,No,1,Cash,False,True,True,12.94,9,6,8,Silver,Social Media,7,46,1510,False,Basic,230,50.13,6041.48,637.937,101.53833333333334,0.5,7.0
CUST103991,53,Male,Astana,High,67.08,5,9251.21,373.53,9,Clothing,59,0.31,False,0.09,0.04,High,12,1.75,Medium,Yes,7,Online Wallet,True,False,False,8.63,5,25,25,Silver,Email,2,-91,2293,True,,219,4.09,6698.95,4643.329,925.1209999999999,1.2,25.0
CUST103992,36,Female,Shymkent,High,95.18,3,3158.32,471.14,18,Groceries,255,0.01,True,0.19,0.38,High,7,4.73,High,Yes,7,Online Wallet,False,False,False,1.21,13,23,19,Bronze,Email,3,-10,363,False,Premium,141,85.57,5441.2,1606.314,166.22736842105263,0.3684210526315789,21.0
CUST103993,44,Female,Shymkent,High,41.48,3,6581.83,338.42,33,Beauty,344,0.63,False,0.47,0.43,High,16,3.05,Low,No,7,Card,False,False,False,7.52,8,35,30,Bronze,Social Media,1,15,38,False,Premium,34,10.62,4384.45,3300.159,193.58323529411766,0.47058823529411764,32.5
CUST103994,51,Male,Almaty,High,88.3,9,416.61,373.76,9,Beauty,265,0.72,False,0.44,0.97,High,8,3.3,Low,No,9,Cash,True,True,True,18.68,1,32,39,Platinum,Email,9,65,1117,False,,142,93.34,16410.81,233.19500000000002,41.661,0.8,35.5
CUST103995,28,Female,Astana,Medium,44.82,2,4486.12,306.05,41,Clothing,62,0.35,False,0.19,0.76,Medium,5,4.77,High,Yes,6,Card,False,False,False,1.82,8,22,27,Gold,Social Media,2,-78,297,True,,300,38.51,15364.39,2255.506,106.81238095238095,0.11904761904761904,24.5
CUST103996,62,Male,Karaganda,Low,86.68,7,9647.21,399.83,15,Electronics,188,0.87,True,0.87,0.94,Medium,1,3.95,High,Yes,2,Online Wallet,False,False,False,7.8,0,11,31,Bronze,Social Media,8,94,186,False,Premium,312,55.44,9491.56,4849.409,602.950625,0.0625,21.0
CUST103997,64,Female,Shymkent,Medium,13.09,5,8876.44,471.78,36,Clothing,330,0.74,False,0.28,0.14,High,8,3.52,Medium,Yes,4,Cash,True,False,False,3.21,4,14,31,Bronze,Email,7,92,2363,False,Premium,155,0.8,487.1,4440.547,239.9037837837838,0.21621621621621623,22.5
CUST103998,29,Female,Karaganda,High,63.69,8,2291.34,304.53,36,Electronics,153,0.6,True,0.43,0.02,Medium,16,4.51,Low,No,5,Online Wallet,True,False,False,11.82,4,41,2,Gold,SMS,4,-79,1256,True,Basic,303,78.68,12199.1,1161.577,61.92810810810811,0.43243243243243246,21.5
CUST103999,38,Female,Almaty,Medium,67.87,4,8803.39,94.6,1,Groceries,150,0.7,True,0.34,0.97,Medium,11,3.63,High,Yes,3,Cash,True,False,False,14.74,9,39,22,Platinum,App,6,54,70,True,Basic,20,57.23,13021.55,4419.856,4401.695,5.5,30.5
CUST104000,28,Male,Astana,Medium,65.62,5,3001.39,386.28,28,Groceries,146,0.77,False,1.0,0.33,High,5,1.31,Low,No,9,Cash,False,True,True,5.92,3,42,17,Platinum,App,8,81,3218,True,Premium,211,91.32,4873.16,1519.3809999999999,103.49620689655173,0.1724137931034483,29.5
CUST104001,56,Female,Almaty,Medium,44.7,8,8537.12,327.16,33,Groceries,145,0.53,True,0.35,0.66,Low,10,3.78,High,Yes,6,Card,False,True,False,1.81,8,4,36,Platinum,Email,1,-75,2412,False,Basic,29,30.52,9061.87,4279.97,251.09176470588238,0.29411764705882354,20.0
CUST104002,45,Female,Almaty,Low,68.39,3,7319.35,467.13,1,Groceries,177,0.4,True,0.26,0.16,High,0,4.77,Low,No,8,Card,True,False,False,14.48,4,47,9,Gold,Social Media,2,6,539,True,Basic,88,90.85,4767.59,3680.192,3659.675,0.0,28.0
CUST104003,22,Female,Karaganda,Medium,23.95,9,3585.32,139.71,6,Electronics,146,0.13,False,0.91,0.55,Medium,2,3.13,Medium,Yes,5,Online Wallet,True,False,False,18.1,0,12,9,Gold,SMS,8,30,2632,False,Basic,49,26.75,11762.07,1799.445,512.1885714285714,0.2857142857142857,10.5
CUST104004,34,Female,Karaganda,Medium,59.58,6,9116.83,485.17,11,Electronics,230,0.4,False,0.16,0.94,Low,9,3.15,Medium,No,8,Online Wallet,False,False,False,17.82,14,16,30,Bronze,Social Media,2,-40,2381,True,,248,63.12,7737.87,4574.489,759.7358333333333,0.75,23.0
