customer_id,city,customer_class,churn_flag,purchase_intensity,digital_engagement,value_per_year,engagement_index,loyalty_spend,activity_value,engagement_value,weighted_loyalty
CUST103608,Almaty,High Value,0,3.4,22.5,1704.8220000000001,0.4459770114942529,822832.3383000001,4572.15,3801.5571034482764,0.016224400668156398
CUST103609,Astana,Medium Value,0,3.0,23.0,723.77,0.4919540229885058,406006.01920000004,6346.5599999999995,2848.492505747127,0.00800552436088425
CUST103610,Karaganda,Low Value,0,5.0,5.0,215.6783333333333,0.25057471264367814,82936.9463,7662.0,324.2612183908046,0.001635329804543939
CUST103611,Almaty,Medium Value,0,5.285714285714286,22.0,584.9728571428572,0.6137931034482759,251257.5416,9427.23,2513.3661379310342,0.004954232880827909
CUST103612,Shymkent,Medium Value,0,1.2,25.5,1597.178,0.3977011494252874,318397.43429999996,2330.34,3175.9976321839085,0.006278080363818635
CUST103613,Karaganda,High Value,0,49.0,14.0,9405.98,0.5195402298850574,789349.8415999999,1878.1699999999998,4886.785011494252,0.015564201236819796
CUST103614,Astana,Medium Value,0,2.875,20.5,772.855,0.4183908045977011,235504.37560000003,5266.54,2586.8434022988504,0.004643615923910505
CUST103615,Shymkent,Medium Value,0,11.75,24.5,1000.68,0.657471264367816,280270.4544,12425.39,2631.6733793103444,0.0055263021832935855
CUST103616,Karaganda,Low Value,0,7.0,21.0,518.926,0.5839080459770115,76048.6053,3890.6,1515.0253333333335,0.0014995072327745947
CUST103617,Karaganda,Medium Value,0,47.0,18.5,4278.03,0.5816091954022988,63229.28339999999,12827.710000000001,2488.141586206896,0.00124673907440423
CUST103618,Astana,Medium Value,0,8.666666666666666,38.5,1899.993333333333,0.7655172413793103,73985.7404,5994.3,4363.4329655172405,0.0014588321825802573
CUST103619,Karaganda,Low Value,0,12.5,10.0,71.865,0.31954022988505754,9121.1058,9252.5,45.92751724137931,0.00017984766537200789
CUST103620,Astana,Low Value,0,18.0,35.0,1379.955,0.786206896551724,90525.04799999998,6475.68,2169.8602758620686,0.0017849500814351863
CUST103621,Astana,Medium Value,0,21.0,34.5,6748.01,0.6574712643678161,185570.275,9977.94,4436.622666666667,0.0036590279131716113
CUST103622,Astana,Medium Value,0,7.0,9.0,1127.4950000000001,0.40229885057471265,400553.8737,8811.6,2721.539655172414,0.007898020330019536
CUST103623,Astana,Medium Value,0,5.375,4.0,820.59625,0.335632183908046,16871.4589,13643.470000000001,2203.3480919540234,0.0003326671744762334
CUST103624,Karaganda,Medium Value,0,7.666666666666667,13.5,3168.1433333333334,0.36091954022988504,233999.06660000002,2638.79,3430.3345057471265,0.004613934620431548
CUST103625,Shymkent,Medium Value,1,1.0,16.5,5728.6,0.21379310344827587,195058.83,345.89,1224.7351724137932,0.0038461208492609933
CUST103626,Shymkent,Low Value,0,1.0,18.0,277.031,0.335632183908046,196248.7604,2593.6000000000004,929.8051954022989,0.003869583596990022
CUST103627,Almaty,Medium Value,0,12.5,34.0,4067.485,0.6689655172413793,443355.865,4360.25,5442.014413793104,0.008741979207086612
CUST103628,Astana,Medium Value,0,7.333333333333333,28.5,1318.28,0.5908045977011495,338534.304,3898.84,2336.537655172414,0.006675134085467749
CUST103629,Karaganda,Low Value,0,7.833333333333333,10.0,411.49666666666667,0.4528735632183908,82587.38100000001,8969.949999999999,1118.1357701149425,0.0016284371640594853
CUST103630,Karaganda,Medium Value,0,2.6666666666666665,19.5,1870.6066666666666,0.32183908045977017,166334.3448,1772.32,1806.1029885057474,0.003279738689519705
CUST103631,Almaty,Low Value,0,4.555555555555555,12.0,329.0488888888889,0.45747126436781615,9831.9808,5231.1900000000005,1354.7737011494255,0.00019386451946017404
CUST103632,Shymkent,Medium Value,0,33.0,23.0,4021.98,0.606896551724138,382771.8366,4696.2300000000005,2440.9257931034485,0.007547398604088737
CUST103633,Karaganda,Medium Value,0,1.7142857142857142,21.0,994.6085714285715,0.4206896551724138,349157.339,5752.68,2928.9507586206896,0.006884596412274125
CUST103634,Almaty,Medium Value,0,4.8,28.0,995.9889999999999,0.7195402298850575,500484.4725,7397.76,7166.541540229885,0.009868426691648053
CUST103635,Shymkent,Medium Value,0,4.875,12.5,810.355,0.46896551724137936,598625.4456000001,12297.48,3040.2284137931038,0.011803545664763358
CUST103636,Karaganda,Low Value,0,1.3333333333333333,24.0,315.2388888888889,0.4183908045977011,82248.9785,2111.2799999999997,1187.0374712643677,0.0016217646288520708
CUST103637,Astana,Low Value,0,1.5,22.5,124.45125,0.41609195402298843,33064.2081,4876.4400000000005,414.2653103448275,0.0006519517221430797
CUST103638,Almaty,Medium Value,0,2.2,19.5,736.696,0.3333333333333333,241746.79239999998,3844.3900000000003,1227.8266666666666,0.004766702325096531
CUST103639,Karaganda,Low Value,0,48.0,4.0,291.18,0.3632183908045977,22863.4536,8038.5599999999995,105.76193103448277,0.0004508158158083452
CUST103640,Almaty,Medium Value,0,8.0,27.5,4701.07,0.48735632183908045,328745.8251,2877.84,2291.096183908046,0.006482127325507992
CUST103641,Almaty,Medium Value,0,1.0,21.5,829.23,0.4114942528735633,523210.96080000006,3036.72,2729.7870344827593,0.010316541860190367
CUST103642,Almaty,Medium Value,0,5.285714285714286,8.0,738.1114285714285,0.367816091954023,297141.5178,2717.65,1900.4248275862067,0.0058589615594004975
CUST103643,Astana,High Value,0,9.8,27.5,1733.2580000000003,0.7057471264367816,747727.5012,14267.82,6116.209264367817,0.014743502418891495
CUST103644,Shymkent,Medium Value,0,1.6,9.5,499.11,0.239080459770115,274560.411,6477.44,1193.274482758621,0.005413712986634686
CUST103645,Shymkent,Medium Value,0,12.0,18.0,1559.1866666666667,0.5287356321839081,107256.4508,1077.1200000000001,2473.1926436781614,0.0021148556650299605
CUST103646,Karaganda,Medium Value,0,2.0,22.0,351.7555555555556,0.42528735632183906,171491.38600000003,4615.0199999999995,1346.374712643678,0.0033814239281721565
CUST103647,Astana,High Value,0,11.0,16.0,2098.095,0.5149425287356322,598292.7702,18511.68,4321.593379310344,0.011796986055070341
CUST103648,Shymkent,Medium Value,0,3.5,37.5,1507.6049999999998,0.7172413793103448,591222.3768,10009.02,6487.900137931034,0.011657573819960465
CUST103649,Karaganda,Medium Value,0,1.0,18.5,2445.35,0.26436781609195403,237688.02,1318.84,2585.887356321839,0.004686672473845782
CUST103650,Karaganda,Medium Value,0,0.7777777777777778,7.5,1090.441111111111,0.13563218390804596,40335.4167,1170.82,1331.0901839080457,0.0007953235807550986
CUST103651,Almaty,Medium Value,0,8.5,17.0,2451.5475,0.5172413793103449,247606.29750000002,10349.599999999999,5072.167241379311,0.004882238569887199
CUST103652,Astana,High Value,0,4.25,8.5,893.54875,0.32873563218390806,703401.5760000001,630.36,2349.9305057471265,0.013869494997261296
CUST103653,Shymkent,Medium Value,0,15.0,17.0,1890.0866666666668,0.5494252873563219,104616.297,10379.25,3115.3842298850577,0.0020627977777995504
CUST103654,Astana,Low Value,0,4.5,22.0,225.77625,0.5862068965517241,83880.3924,13141.079999999998,1058.8127586206897,0.001653932436967008
CUST103655,Astana,Medium Value,0,12.333333333333334,11.0,2564.6433333333334,0.4114942528735633,491103.5519,848.0400000000001,3166.007977011495,0.009683456063530773
CUST103656,Shymkent,High Value,0,6.0,20.5,1475.0620000000001,0.5218390804597701,648658.5145,9108.0,3848.724988505747,0.01279008510749867
CUST103657,Shymkent,High Value,0,26.0,32.5,8439.78,0.6459770114942529,641676.4734,7701.720000000001,5451.903862068966,0.012652414980772762
CUST103658,Astana,Medium Value,0,2.0,33.5,779.7116666666667,0.5586206896551724,425254.7430000001,1186.68,2613.378413793104,0.008385065845516584
CUST103659,Karaganda,Medium Value,0,5.5,16.0,4467.485,0.2689655172413793,540029.5867999999,3154.47,2403.198827586207,0.010648167288859874
CUST103660,Astana,High Value,0,9.666666666666666,27.5,2404.96,0.5655172413793104,624303.5664,6022.72,4080.1390344827587,0.012309860379040697
CUST103661,Shymkent,Low Value,0,3.0,32.0,1794.14,0.47356321839080456,47329.4132,726.0600000000001,849.6387126436781,0.0009332294410450861
CUST103662,Astana,Low Value,0,1.8333333333333333,18.5,358.0566666666667,0.31494252873563217,92507.52040000001,1826.88,676.6036321839081,0.0018240399725758466
CUST103663,Shymkent,High Value,0,1.8,22.5,1632.2459999999999,0.3977011494252874,688644.5874,3655.08,3245.730551724138,0.013578520415250485
CUST103664,Karaganda,Medium Value,0,2.6,37.0,431.436,0.7310344827586207,140475.5616,4836.0,3153.945931034483,0.0027698617195715106
CUST103665,Astana,Low Value,0,4.0,29.5,1282.615,0.4942528735632184,223482.8376,3171.6,1267.8722988505747,0.004406578267414855
CUST103666,Karaganda,Medium Value,0,2.625,19.0,535.43875,0.406896551724138,155534.24810000003,900.9,1742.9454482758626,0.0030667851047375917
CUST103667,Astana,Low Value,0,0.8888888888888888,10.0,188.62666666666667,0.2,61692.23760000001,1143.2,339.528,0.0012164319927014996
CUST103668,Astana,Medium Value,0,14.0,19.0,2976.0633333333335,0.5471264367816092,275881.071,8581.44,4884.848781609196,0.0054397534276687315
CUST103669,Shymkent,Low Value,0,1.0,26.5,134.70666666666668,0.4206896551724138,44202.645599999996,1231.6200000000001,340.01820689655176,0.0008715766255475576
CUST103670,Almaty,Medium Value,1,3.0,8.0,599.515,0.2252873563218391,46438.4319,4021.92,810.3788965517242,0.0009156612963257127
CUST103671,Shymkent,Medium Value,1,0.6,14.0,561.359,0.24367816091954025,20545.739400000002,1967.58,1367.909287356322,0.0004051157113462798
CUST103672,Astana,High Value,0,3.5,19.0,1458.1816666666666,0.45977011494252873,785143.3365999999,6072.360000000001,4022.5701149425286,0.015481258431395296
CUST103673,Almaty,High Value,0,5.5,5.5,979.66625,0.3540229885057471,728009.5837,11568.480000000001,2774.5949885057466,0.01435470949113345
CUST103674,Almaty,Low Value,0,9.6,34.0,64.398,0.8321839080459769,2453.5638,20143.199999999997,267.9548965517241,4.83787526366893e-05
CUST103675,Karaganda,Medium Value,0,4.8,31.5,826.9959999999999,0.8275862068965517,454599.70119999995,4900.799999999999,6844.104827586206,0.008963682335494055
CUST103676,Astana,Medium Value,0,2.3,33.5,641.739,0.6712643678160919,346346.5383,9908.86,4307.76524137931,0.006829173752477656
CUST103677,Shymkent,Low Value,0,4.5,19.0,177.51875,0.5402298850574713,52886.386000000006,14639.76,767.2074712643679,0.001042800430191572
CUST103678,Almaty,Medium Value,0,6.0,21.0,2071.0099999999998,0.43448275862068964,353459.2767,1833.66,2699.4544137931034,0.006969420935625321
CUST103679,Almaty,Medium Value,0,3.857142857142857,12.5,1171.0214285714285,0.3517241379310345,375511.4415,8475.570000000002,2883.1355172413796,0.007404239963344391
CUST103680,Shymkent,Medium Value,0,45.0,22.5,6060.91,0.6229885057471265,296742.1536,5198.4,3775.877264367816,0.005851086996756662
CUST103681,Shymkent,High Value,1,0.75,8.0,2497.8875,0.12413793103448274,754661.7714999999,1415.1,1240.330344827586,0.014880230613022674
CUST103682,Almaty,Medium Value,0,2.4,26.0,1023.866,0.45977011494252884,269276.75800000003,2988.12,2353.714942528736,0.0053095312484198074
CUST103683,Shymkent,Medium Value,0,2.857142857142857,10.5,966.2857142857143,0.30114942528735633,218950.68,2116.8,2036.9747126436782,0.004317214326097782
CUST103684,Karaganda,Low Value,1,3.1666666666666665,7.5,132.78333333333333,0.22298850574712645,46328.105,6077.53,177.65494252873566,0.0009134858983172024
CUST103685,Almaty,Medium Value,0,3.8333333333333335,35.0,1358.4433333333334,0.6781609195402298,522294.2928,8166.61,5527.459080459769,0.010298467231594211
CUST103686,Karaganda,Medium Value,0,2.5,13.5,3139.31,0.24827586206896557,415833.0026,1522.3,1558.8297931034485,0.008199290342870718
CUST103687,Astana,Medium Value,0,9.5,14.5,2828.15,0.335632183908046,349729.029,2368.16,1898.4363218390806,0.006895868851611089
CUST103688,Karaganda,Medium Value,0,6.0,22.5,3558.605,0.3839080459770115,473009.7766,4427.16,2732.3541839080463,0.009326687562339755
CUST103689,Shymkent,Medium Value,0,2.8,11.0,564.905,0.3678160919540231,175177.0405,13023.64,2077.811494252874,0.0034540967347076136
CUST103690,Almaty,Medium Value,0,4.625,17.0,960.98375,0.48505747126436777,342955.8807,17623.47,3729.058781609195,0.006762317620468327
CUST103691,Karaganda,Medium Value,0,4.857142857142857,24.0,839.5428571428572,0.5701149425287356,392981.61600000004,11605.56,3350.4514942528735,0.007748712461127126
CUST103692,Shymkent,Medium Value,0,16.0,21.5,5248.53,0.39080459770114945,395949.10319999995,6734.72,2051.149655172414,0.0078072246258408945
CUST103693,Shymkent,Low Value,0,0.4444444444444444,5.0,159.63222222222223,0.09195402298850575,62366.7129,1957.68,132.10942528735632,0.0012297311266788822
CUST103694,Karaganda,Medium Value,0,5.875,39.5,596.39,0.9172413793103448,174289.0136,1244.09,4376.268689655172,0.0034365868441028425
CUST103695,Almaty,Medium Value,0,4.666666666666667,31.0,603.1688888888889,0.7701149425287356,388627.7468,10126.62,4180.584367816092,0.007662863965547228
CUST103696,Karaganda,Medium Value,0,1.5,36.5,1570.82,0.606896551724138,139614.4816,895.5,3813.300965517242,0.002752883161149512
CUST103697,Astana,Medium Value,0,1.4,17.0,922.6659999999999,0.27816091954022987,4382.6635,1680.14,1283.2481149425287,8.641625433027133e-05
CUST103698,Karaganda,Low Value,0,6.8,11.5,310.354,0.3655172413793103,73119.40239999999,15601.58,567.1986896551723,0.0014417499482394327
CUST103699,Karaganda,Low Value,0,0.4444444444444444,19.0,176.51,0.30344827586206896,27546.150599999997,1967.12,482.0548965517241,0.0005431480550741703
CUST103700,Almaty,Medium Value,0,1.875,37.0,904.7225,0.6758620689655173,273805.21739999996,6794.1,4891.740965517241,0.005398822269561336
CUST103701,Karaganda,Medium Value,0,1.3,29.0,664.833,0.5172413793103449,193599.3696,1333.4099999999999,3438.791379310345,0.0038173435769216137
CUST103702,Shymkent,Low Value,0,1.5,23.0,444.84,0.43448275862068964,207464.4792,3621.78,1159.6518620689656,0.004090732313590693
CUST103703,Almaty,Medium Value,0,3.7,28.5,451.399,0.6988505747126438,149593.6286,15160.380000000001,3154.604505747127,0.0029496494666509873
CUST103704,Shymkent,Medium Value,0,1.7,37.5,313.88800000000003,0.6942528735632184,201108.0416,4960.43,2179.176459770115,0.0039653976790069295
CUST103705,Almaty,Low Value,0,38.0,11.5,1892.13,0.3954022988505747,127510.6407,13637.06,748.152551724138,0.0025142226768144634
CUST103706,Astana,Medium Value,0,2.0,34.5,475.57428571428574,0.6252873563218391,151969.763,6344.099999999999,2081.594114942529,0.0029965014858930094
CUST103707,Astana,Low Value,0,4.111111111111111,16.0,300.06888888888886,0.5218390804597701,21902.028199999997,18393.07,1409.2890574712644,0.00043185867207919896
CUST103708,Astana,Low Value,0,7.75,13.0,229.0075,0.3655172413793103,64158.741200000004,769.7299999999999,334.8247586206896,0.0012650658890533705
CUST103709,Karaganda,Medium Value,1,0.5,14.0,1273.605,0.20919540229885056,38310.0384,264.6,1065.7292413793102,0.0007553876818918131
CUST103710,Astana,Medium Value,0,9.2,13.0,912.75,0.5218390804597701,45272.4,21510.52,2381.543103448276,0.0008926697731965448
CUST103711,Almaty,Medium Value,0,2.375,13.5,896.8275,0.3471264367816092,140622.552,3190.67,2490.500275862069,0.002772760039232719
CUST103712,Astana,Medium Value,0,3.8,24.0,1248.206,0.4666666666666667,174998.48119999998,1096.49,2912.480666666667,0.0034505759474325153
CUST103713,Almaty,Medium Value,0,3.25,19.0,874.86,0.38620689655172413,296227.596,2080.91,1351.5078620689656,0.005840941079683819
CUST103714,Shymkent,Medium Value,0,2.625,39.0,626.67625,0.7356321839080459,338355.04089999996,5494.860000000001,3688.0257471264363,0.00667159942084163
CUST103715,Karaganda,Medium Value,0,6.2,23.5,1081.444,0.5724137931034483,209367.5584,6079.72,3095.167310344828,0.004128256749623222
CUST103716,Shymkent,High Value,0,5.5,12.0,1147.96625,0.48045977011494256,898719.8178,17389.239999999998,4412.412804597701,0.017720730863015125
CUST103717,Shymkent,Medium Value,0,28.0,14.5,9818.77,0.4,239185.2372,8608.88,3927.5080000000003,0.004716194225251716
CUST103718,Astana,Medium Value,1,0.3333333333333333,6.5,2724.6233333333334,0.08735632183908046,498442.5926,220.28,714.0392183908045,0.009828165418394867
CUST103719,Astana,Medium Value,0,5.0,11.0,809.2628571428571,0.40459770114942534,479925.2448,17452.399999999998,2291.9812413793106,0.009463045021401831
CUST103720,Astana,High Value,0,10.0,7.5,9288.26,0.14482758620689654,744918.452,4435.400000000001,1345.196275862069,0.014688114294730593
CUST103721,Shymkent,Low Value,0,1.6,32.0,372.664,0.5333333333333333,16825.779599999998,3454.56,993.7706666666667,0.0003317664815513878
CUST103722,Karaganda,Medium Value,0,2.1666666666666665,21.5,1165.885,0.41609195402298843,487782.96630000003,3715.2700000000004,2910.6922068965514,0.009617981593557198
CUST103723,Karaganda,Medium Value,0,19.0,29.0,4658.63,0.5885057471264368,120146.0677,7430.14,2741.630528735632,0.0023690098824938753
CUST103724,Shymkent,Low Value,0,0.42857142857142855,8.0,219.00142857142856,0.1264367816091954,54529.1657,513.78,193.82885057471262,0.0010751923462863867
CUST103725,Karaganda,Low Value,0,0.3333333333333333,11.0,93.84222222222223,0.16551724137931034,41299.962,504.84000000000003,139.79255172413792,0.0008143422418861364
CUST103726,Shymkent,Medium Value,0,3.0,7.5,539.9266666666667,0.28045977011494255,384276.6072,12057.39,1362.849379310345,0.007577069291532187
CUST103727,Shymkent,Low Value,0,6.0,26.0,821.9333333333334,0.4620689655172413,40981.596000000005,5407.74,1139.3696551724138,0.0008080647813359229
CUST103728,Karaganda,Low Value,0,8.75,17.0,645.0025,0.503448275862069,28018.908600000002,6127.8,1298.9015862068966,0.0005524697781689665
CUST103729,Almaty,Medium Value,0,44.0,29.5,3270.15,0.728735632183908,50164.101,18630.920000000002,2383.074827586207,0.0009891231006590897
CUST103730,Almaty,Medium Value,0,8.5,30.5,1802.9525,0.6827586206896552,157361.6942,7618.04,4923.925448275862,0.003102818226366132
CUST103731,Astana,Low Value,0,6.0,28.0,344.898,0.6298850574712644,10260.7155,6089.700000000001,1086.2304827586208,0.00020231820222076303
CUST103732,Karaganda,High Value,0,1.1428571428571428,33.5,1029.1142857142856,0.5471264367816092,667360.032,143.6,3941.3894252873565,0.013158836916220013
CUST103733,Astana,Medium Value,0,4.2,36.5,1569.766,0.710344827586207,250456.1653,7163.31,5575.375793103449,0.004938431544915386
CUST103734,Shymkent,Medium Value,0,5.75,23.5,748.16875,0.6413793103448276,105940.695,12358.36,3838.8796551724145,0.0020889119237755085
CUST103735,Almaty,Low Value,0,2.7142857142857144,16.0,364.40285714285716,0.3241379310344828,162691.29960000003,3027.84,826.8175172413795,0.0032079060424228256
CUST103736,Karaganda,Low Value,0,43.0,40.5,610.17,0.9103448275862067,48020.379,3179.85,555.4651034482757,0.0009468537305453681
CUST103737,Karaganda,Medium Value,0,24.0,27.0,2069.33,0.7425287356321838,311723.87119999994,4574.4,3073.0739770114938,0.006146492728551014
CUST103738,Karaganda,High Value,0,6.571428571428571,11.0,1212.8157142857142,0.4505747126436781,610155.4577,5350.26,3825.24864367816,0.012030891537442084
CUST103739,Almaty,Low Value,0,13.333333333333334,20.0,369.50666666666666,0.5908045977011495,5598.026,17331.199999999997,654.9187126436782,0.00011038046579744747
CUST103740,Astana,High Value,0,15.0,15.5,3736.91,0.43908045977011495,584602.2004,7287.3,3281.6083218390804,0.011527038850188394
CUST103741,Almaty,Medium Value,0,3.0,32.0,525.79,0.6436781609195403,237504.60089999996,9430.289999999999,3045.955862068966,0.0046830558622591
CUST103742,Astana,Medium Value,1,2.0,10.5,899.845,0.25517241379310346,584089.3895,4667.0,2296.156206896552,0.011516927374105932
CUST103743,Shymkent,Medium Value,0,1.75,3.5,453.295,0.12183908045977011,346825.0704,3353.0,441.83236781609196,0.006838609327821005
CUST103744,Shymkent,High Value,0,1.5,26.5,884.62625,0.4413793103448276,573733.2006999999,4943.5199999999995,3123.6457931034483,0.011312726653417903
CUST103745,Astana,High Value,0,16.333333333333332,20.0,2475.726666666667,0.6160919540229886,613039.4372,18949.280000000002,4575.82583908046,0.012087757118373703
CUST103746,Shymkent,Low Value,0,2.3,27.5,206.754,0.5448275862068965,37525.850999999995,2757.93,1126.452827586207,0.0007399252723773719
CUST103747,Shymkent,Low Value,0,1.3333333333333333,22.0,185.07222222222222,0.4367816091954024,79351.566,3776.76,727.525287356322,0.0015646341794119743
CUST103748,Karaganda,Low Value,0,5.5,22.5,127.255,0.6482758620689655,96642.5372,15034.36,659.9707586206896,0.0019055731916899183
CUST103749,Karaganda,Medium Value,0,22.0,33.0,3522.835,0.7885057471264367,410551.19090000005,9036.72,5555.551287356321,0.008095144910945177
CUST103750,Almaty,Medium Value,0,5.571428571428571,30.5,789.5271428571428,0.7241379310344829,56703.8394,1513.98,4002.085862068966,0.0011180720142199506
CUST103751,Almaty,Low Value,0,5.25,20.0,119.815,0.5678160919540229,70144.4936,7931.7,544.2630804597701,0.0013830914462873295
CUST103752,Almaty,Medium Value,0,4.285714285714286,23.0,450.35857142857145,0.5632183908045978,13524.2679,5470.8,1775.5516091954028,0.0002666681059308168
CUST103753,Karaganda,Low Value,0,5.333333333333333,20.5,167.69222222222223,0.6436781609195402,112030.1429,16649.28,971.4583908045977,0.0022089821227440896
CUST103754,Almaty,Low Value,0,3.857142857142857,7.0,145.36285714285714,0.28735632183908044,89523.1692,10954.17,292.3965517241379,0.001765195287760311
CUST103755,Almaty,Medium Value,1,3.4285714285714284,3.0,436.8328571428571,0.18850574712643678,130049.5099,4824.72,576.4185287356322,0.002564283459828832
CUST103756,Karaganda,Low Value,0,3.0,3.5,1053.33,0.04827586206896553,43565.7288,973.89,50.850413793103456,0.0008590180606073055
CUST103757,Astana,Low Value,0,15.0,15.5,1337.92,0.4344827586206897,81399.0528,9696.0,1162.6063448275863,0.0016050060081062541
CUST103758,Karaganda,Medium Value,0,7.0,27.0,1114.384,0.6206896551724138,488601.66479999997,11404.4,3458.433103448276,0.009634124484243606
CUST103759,Astana,Medium Value,0,33.0,15.0,5652.95,0.45747126436781615,309668.601,9219.539999999999,2586.0621839080463,0.006105967428737185
CUST103760,Karaganda,Low Value,0,3.7,25.0,176.322,0.639080459770115,102143.3346,11709.019999999999,1126.8394482758622,0.0020140365284570905
CUST103761,Almaty,Low Value,0,5.714285714285714,17.5,284.43285714285713,0.5264367816091955,131746.4551,17380.4,1048.1514252873565,0.002597743397601315
CUST103762,Shymkent,Medium Value,0,9.8,27.0,1712.8439999999998,0.7425287356321838,257097.88439999998,22604.19,6359.1794482758605,0.0050693912882166505
CUST103763,Shymkent,Low Value,0,3.2,42.0,350.53200000000004,0.7425287356321838,75855.1248,807.04,1301.4004137931033,0.001495692233038487
CUST103764,Astana,Low Value,0,6.0,44.0,69.105,1.0,40998.6144,519.36,552.84,0.0008084003458579753
CUST103765,Astana,Low Value,1,2.0,6.0,280.4144444444444,0.20229885057471267,248713.59149999998,4713.4800000000005,510.5476781609196,0.004904071913907879
CUST103766,Astana,Medium Value,0,1.8,6.5,580.662,0.21149425287356322,19916.7066,3768.12,1228.0667586206896,0.00039271260113102303
CUST103767,Shymkent,Low Value,0,14.0,24.5,171.52,0.4942528735632184,730.6752,3196.6200000000003,84.77425287356323,1.4407269441521545e-05
CUST103768,Astana,Medium Value,0,3.2,17.0,985.1370000000001,0.464367816091954,421737.14970000007,7422.72,4574.659172413793,0.008315706827366261
CUST103769,Karaganda,Low Value,1,3.0,10.5,595.215,0.22758620689655173,157041.5256,5377.4400000000005,541.8508965517242,0.003096505222603427
CUST103770,Karaganda,Low Value,0,21.0,23.5,1228.68,0.6275862068965518,94952.3904,13445.46,1542.2052413793106,0.0018722473030552342
CUST103771,Shymkent,High Value,0,0.2222222222222222,24.0,823.59,0.3448275862068966,740934.5076,447.92,2555.9689655172415,0.014609559883124942
CUST103772,Karaganda,Low Value,0,2.888888888888889,40.5,284.10777777777776,0.7999999999999999,49963.193799999994,5983.12,2045.5759999999996,0.000985161663124133
CUST103773,Astana,Medium Value,0,23.0,12.5,4021.9,0.3126436781609196,3177.3010000000004,9729.689999999999,1257.4216091954024,6.264922034279507e-05
CUST103774,Shymkent,Medium Value,0,11.666666666666666,36.0,1828.2666666666667,0.7839080459770114,104266.04800000001,3935.4,4299.578850574712,0.00205589165629081
CUST103775,Astana,Low Value,0,3.3,20.5,31.654000000000003,0.5609195402298851,28070.767200000006,405.90000000000003,177.55347126436783,0.0005534923129738431
CUST103776,Karaganda,Medium Value,0,5.125,30.0,1048.65,0.7172413793103448,121727.29200000002,9909.289999999999,6017.081379310345,0.002400188064725298
CUST103777,Astana,Medium Value,0,12.5,10.0,2584.65,0.31954022988505754,247609.47,12010.75,1651.799310344828,0.004882301124442634
CUST103778,Shymkent,Medium Value,0,2.0,41.5,1598.95,0.6574712643678161,134087.94700000001,1632.44,2102.5273563218393,0.0026439123447592867
CUST103779,Astana,Medium Value,0,10.5,22.5,2028.945,0.464367816091954,270133.7373,4350.36,1884.3535172413792,0.005326428950272705
CUST103780,Karaganda,Low Value,0,9.6,38.0,130.53199999999998,0.8965517241379308,3563.5236,4400.16,585.1434482758619,7.026466022990905e-05
CUST103781,Almaty,Medium Value,0,0.4444444444444444,35.0,800.89,0.5471264367816092,474863.69879999995,1148.88,3943.6928275862074,0.009363242733035322
CUST103782,Shymkent,Medium Value,0,4.428571428571429,20.0,777.2985714285714,0.535632183908046,193049.8732,13653.949999999999,2914.42291954023,0.0038065087453959968
CUST103783,Astana,High Value,0,7.0,5.0,1306.9314285714286,0.3793103448275862,847152.9519999999,17642.45,3470.128275862069,0.01670394839956847
CUST103784,Shymkent,Medium Value,0,7.5,22.0,2347.725,0.4114942528735633,398596.75049999997,4085.9999999999995,1932.1506896551725,0.007859430268015716
CUST103785,Astana,Medium Value,0,2.0,29.5,4150.59,0.48965517241379314,331632.14100000006,1475.04,4064.7157241379314,0.006539038974985966
CUST103786,Almaty,Low Value,0,0.8,27.5,392.89,0.42988505747126443,195050.2405,1930.0,844.4877011494254,0.0038459514836648055
CUST103787,Karaganda,Low Value,0,6.285714285714286,23.0,94.2057142857143,0.6459770114942529,3422.4936000000007,12257.519999999999,425.9830804597702,6.748386623370149e-05
CUST103788,Astana,High Value,0,0.42857142857142855,35.5,1355.6514285714286,0.5333333333333333,748346.7015999999,839.6999999999999,5061.098666666667,0.014755711656321608
CUST103789,Astana,Low Value,0,0.5555555555555556,30.0,293.7655555555555,0.5080459770114942,114691.9482,1209.55,1343.2176781609194,0.002261466928794671
CUST103790,Almaty,Medium Value,0,6.333333333333333,20.0,2784.16,0.406896551724138,361912.95839999994,5423.93,3398.5953103448282,0.007136108500804431
CUST103791,Shymkent,Low Value,0,38.0,17.5,2647.6,0.5218390804597701,45035.676,12137.580000000002,1381.6211494252873,0.0008880021090260971
CUST103792,Karaganda,Low Value,0,3.5555555555555554,25.0,182.53666666666666,0.6022988505747127,84589.3167,3395.84,989.4746206896551,0.0016679108276442091
CUST103793,Astana,Medium Value,0,9.0,27.5,7352.06,0.47126436781609193,62271.948200000006,2575.53,3464.763908045977,0.0012278625802078307
CUST103794,Astana,Medium Value,0,0.375,33.5,975.7775,0.5264367816091954,481331.5252,34.980000000000004,4109.481333333333,0.009490773703904167
CUST103795,Karaganda,Medium Value,0,6.8,36.5,1690.354,0.7839080459770114,204194.76320000002,15955.519999999999,6625.410505747126,0.004026260877569252
CUST103796,Almaty,High Value,0,3.125,36.0,1082.775,0.7057471264367816,627922.878,593.25,6113.32275862069,0.012381225052994356
CUST103797,Shymkent,Medium Value,0,1.4285714285714286,22.5,697.5714285714286,0.41609195402298854,296593.42,4792.900000000001,2031.777011494253,0.005848154305117192
